t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,T,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1505831798.81,0.0,0.0,104.875,105.615,105.965,105.502,2.629,0.0,0.0,0.0,2.284,39.0225110449,2150958.19978,0.00301399195675,55120.9581901
1505831798.82,0.0,0.0,104.875,106.147,105.965,105.976,2.629,0.058,0.0,0.138709677419,2.284,39.0032621671,2226545.21259,0.00302160093398,57086.1279001
1505831798.83,0.0,0.0,104.875,106.147,105.965,105.976,2.629,0.0,0.0,0.0,2.271,38.9840708475,2312946.4427,0.00301185590718,59330.552003
1505831798.84,0.0,0.0,104.875,106.147,105.965,105.976,2.677,0.019,0.0,0.0354838709677,2.271,38.9649411215,2384711.97882,0.00301919659285,61201.4777947
1505831798.87,0.0,0.0,104.875,106.147,105.965,105.976,2.635,0.0,0.0,0.0258064516129,2.271,38.9458771147,2454590.87798,0.00302642470958,63025.6925721
1505831798.88,0.0,0.0,104.875,106.147,105.965,105.976,2.642,0.016,0.0,0.0129032258065,2.258,38.9268830533,2535334.81954,0.00301617532409,65130.6917142
1505831798.89,0.0,0.0,104.875,106.147,105.965,105.976,2.577,0.032,0.0,0.112903225806,2.271,38.907963271,2588767.16211,0.00304054378136,66535.6637684
1505831798.91,0.0,0.0,104.875,106.147,105.965,105.976,2.59,0.0,0.0,0.0,2.258,38.8891222173,2665837.39653,0.0030299904459,68549.6931927
1505831798.92,0.0,0.0,104.875,106.147,105.965,105.976,2.603,0.048,0.0,0.129032258065,2.297,38.8703644645,2690165.41557,0.00308918070093,69208.6491246
1505831798.93,0.0,0.0,104.875,106.147,105.965,105.976,2.645,0.0,0.0,0.0354838709677,2.271,38.8516947158,2776353.27768,0.00306087988318,71460.2875882
1505831798.94,0.0,0.0,104.672,106.147,105.965,105.976,2.594,0.0,0.0,0.0,2.284,38.8331178116,2822546.82437,0.0030849911709,72684.0126013
1505831798.95,0.0,0.0,104.672,103.537,103.72,105.976,2.671,0.035,0.0,0.112903225806,2.271,38.8146387245,2892412.49031,0.00307386965747,74518.5987905
1505831798.97,0.0,0.0,104.672,103.537,103.72,103.671,2.642,0.0,0.0,0.0,2.271,38.7962625132,2947756.18099,0.00308019150739,75980.4164123
1505831798.98,0.0,0.0,104.672,103.537,103.72,103.671,2.61,0.058,0.0,0.141935483871,2.284,38.7779942395,2988582.19282,0.00310406432461,77069.0246216
1505831798.99,0.0,0.0,104.672,103.537,103.72,103.671,2.677,0.0,0.0,0.0,2.271,38.7598388983,3053093.39687,0.00309248437569,78769.5068826
1505831799.0,0.0,0.0,104.672,103.537,103.72,103.671,2.642,0.032,0.0,0.0741935483871,2.271,38.7418013923,3103098.71922,0.00309845370347,80096.9136099
1505831799.01,0.0,0.0,104.672,103.537,103.72,103.671,2.642,0.01,0.0,0.0645161290323,2.284,38.723886534,3138606.61967,0.00312207414572,81050.9197448
1505831799.02,0.0,0.0,104.672,103.537,103.72,103.671,2.645,0.0,0.0,0.0,2.271,38.7060990525,3197825.34313,0.00311003481192,82618.125345
1505831799.03,0.0,0.0,104.672,103.537,103.72,103.671,2.671,0.042,0.0,0.122580645161,2.258,38.6884436012,3255302.55778,0.00309781064021,84141.471064
1505831799.05,0.0,0.0,104.672,103.537,103.72,103.671,2.658,0.0,0.0,0.0,2.271,38.6709247647,3285588.53831,0.0031211364358,84962.7609969
1505831799.06,0.0,0.0,104.672,103.537,103.72,103.671,2.623,0.052,0.0,0.138709677419,2.271,38.6535470655,3326899.41534,0.00312650705874,86069.7055746
1505831799.07,0.0,0.0,104.672,103.537,103.72,103.671,2.603,0.0,0.0,0.0,2.284,38.6363149716,3353790.91373,0.00314968498107,86804.1094551
1505831799.08,0.0,0.0,104.672,103.537,103.72,103.671,2.639,0.013,0.0,0.0322580645161,2.297,38.6192329029,3379015.7315,0.00317280178738,87495.6719103
1505831799.09,0.0,0.0,102.507,103.537,103.72,103.671,2.61,0.019,0.0,0.0967741935484,2.271,38.6023052334,3440789.54382,0.00314189942545,89134.3022914
1505831799.1,0.0,0.0,102.507,102.258,102.266,103.671,2.626,0.0,0.0,0.0,2.258,38.5855362716,3488198.48027,0.00312877707393,90401.7105196
1505831799.12,0.0,0.0,102.507,102.258,102.266,102.122,2.577,0.058,0.0,0.148387096774,2.284,38.5689302081,3495791.29984,0.00316960183626,90637.4970988
1505831799.13,0.0,0.0,102.507,102.258,102.266,102.122,2.681,0.0,0.0,0.0,2.271,38.5524910504,3539973.67737,0.00315621140221,91822.177528
