t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,T,Vpz,Vms
1507542033.498833, 310.513, 312.078, 310.251, 309.617, 309.874, 309.706, 2.448, 0.000, 10.033, 16.500, 0.0193548387097, 0.787 
1507542033.510772, 310.513, 309.317, 310.251, 309.617, 309.874, 309.706, 2.481, 0.006, 10.033, 16.500, 0.0, 0.787 
1507542033.522724, 310.513, 309.317, 310.251, 309.617, 309.874, 309.706, 2.426, 0.035, 10.033, 16.500, 0.106451612903, 0.787 
1507542033.534500, 310.513, 309.317, 310.251, 309.617, 315.961, 309.706, 2.458, 0.000, 10.033, 16.500, 0.0, 0.787 
1507542033.546290, 315.678, 309.317, 316.009, 316.897, 315.961, 317.017, 2.474, 0.048, 10.033, 16.500, 0.125806451613, 0.787 
1507542033.558084, 315.678, 317.399, 316.009, 316.897, 315.961, 317.017, 2.452, 0.000, 10.033, 16.500, 0.0, 0.813 
1507542033.569851, 315.678, 317.399, 316.009, 316.897, 315.961, 317.017, 2.439, 0.016, 10.033, 16.500, 0.0290322580645, 0.800 
1507542033.581589, 315.678, 317.399, 316.009, 316.897, 311.832, 317.017, 2.448, 0.023, 10.033, 16.500, 0.0838709677419, 0.787 
1507542033.593435, 312.746, 317.399, 312.493, 312.499, 311.832, 311.897, 2.423, 0.000, 10.033, 16.500, 0.0, 0.800 
1507542033.605250, 312.746, 312.617, 312.493, 312.499, 311.832, 311.897, 2.413, 0.055, 10.033, 16.500, 0.132258064516, 0.800 
1507542033.617030, 312.746, 312.617, 312.493, 312.499, 311.832, 311.897, 2.461, 0.000, 10.033, 16.500, 0.0, 0.787 
1507542033.628779, 312.746, 312.617, 312.493, 312.499, 316.341, 311.897, 2.481, 0.032, 10.033, 16.500, 0.0645161290323, 0.839 
1507542033.640564, 316.830, 312.617, 316.249, 316.778, 316.341, 316.208, 2.439, 0.006, 10.033, 16.500, 0.0612903225806, 0.800 
1507542033.652436, 316.830, 317.218, 316.249, 316.778, 316.341, 316.208, 2.510, 0.000, 10.033, 16.500, 0.0, 0.826 
1507542033.664261, 316.830, 317.218, 316.249, 316.778, 316.341, 316.208, 2.452, 0.055, 10.033, 16.500, 0.125806451613, 0.826 
1507542033.676012, 316.830, 317.218, 316.249, 316.778, 317.334, 316.208, 2.465, 0.000, 10.033, 16.500, 0.0, 0.800 
1507542033.687773, 317.965, 317.218, 317.824, 317.070, 317.334, 317.494, 2.452, 0.039, 10.033, 16.500, 0.1, 0.800 
1507542033.699547, 317.965, 317.696, 317.824, 317.070, 317.334, 317.494, 2.458, 0.000, 10.033, 16.500, 0.0387096774194, 0.800 
1507542033.711315, 317.965, 317.696, 317.824, 317.070, 317.334, 317.494, 2.448, 0.000, 10.033, 16.500, 0.0, 0.800 
1507542033.723131, 317.965, 317.696, 317.824, 317.070, 323.088, 317.494, 2.461, 0.039, 10.033, 16.500, 0.109677419355, 0.800 
1507542033.734900, 323.332, 317.696, 323.358, 324.374, 323.088, 323.891, 2.429, 0.000, 10.033, 16.500, 0.0, 0.800 
1507542033.746677, 323.332, 323.898, 323.358, 324.374, 323.088, 323.891, 2.465, 0.048, 10.033, 16.500, 0.11935483871, 0.800 
1507542033.758433, 323.332, 323.898, 323.358, 324.374, 323.088, 323.891, 2.461, 0.000, 10.033, 16.500, 0.00967741935484, 0.800 
1507542033.770199, 323.332, 323.898, 323.358, 324.374, 319.360, 323.891, 2.452, 0.006, 10.033, 16.500, 0.00645161290323, 0.813 
1507542033.781989, 319.925, 323.898, 319.422, 319.754, 319.360, 319.292, 2.452, 0.032, 10.033, 16.500, 0.0967741935484, 0.787 
1507542033.793920, 319.925, 320.135, 319.422, 319.754, 319.360, 319.292, 2.455, 0.000, 10.033, 16.500, 0.0, 0.813 
1507542033.805722, 319.925, 320.135, 319.422, 319.754, 319.360, 319.292, 2.442, 0.052, 10.033, 16.500, 0.129032258065, 0.800 
1507542033.817544, 319.925, 320.135, 319.422, 319.754, 323.422, 319.292, 2.477, 0.000, 10.033, 16.500, 0.0, 0.800 
1507542033.829330, 323.841, 320.135, 323.435, 323.988, 323.422, 323.317, 2.465, 0.026, 10.033, 16.500, 0.0451612903226, 0.800 
1507542033.841120, 323.841, 324.304, 323.435, 323.988, 323.422, 323.317, 2.465, 0.016, 10.033, 16.500, 0.0741935483871, 0.813 
1507542033.852966, 323.841, 324.304, 323.435, 323.988, 323.422, 323.317, 2.458, 0.000, 10.033, 16.500, 0.0, 0.826 
1507542033.864712, 323.841, 324.304, 323.435, 323.988, 324.844, 323.317, 2.471, 0.048, 10.033, 16.500, 0.125806451613, 0.800 
1507542033.876525, 325.076, 324.304, 325.402, 324.143, 324.844, 321.723, 2.458, 0.000, 10.033, 16.500, 0.0, 0.800 
1507542033.888314, 325.076, 321.654, 325.402, 324.143, 324.844, 321.723, 2.468, 0.039, 10.033, 16.500, 0.0774193548387, 0.826 
1507542033.900248, 325.076, 321.654, 325.402, 324.143, 324.844, 321.723, 2.458, 0.006, 10.033, 16.500, 0.058064516129, 0.813 
1507542033.912089, 325.076, 321.654, 325.402, 324.143, 330.090, 334.284, 2.448, 0.000, 10.033, 16.500, 0.0, 0.813 
1507542033.923887, 330.352, 334.039, 329.156, 331.366, 330.090, 334.284, 2.445, 0.045, 10.033, 16.500, 0.122580645161, 0.800 
1507542033.935799, 330.352, 334.039, 329.156, 331.366, 330.090, 334.284, 2.455, 0.000, 10.033, 16.500, 0.0, 0.813 
1507542033.947569, 330.352, 334.039, 329.156, 331.366, 330.090, 334.284, 2.481, 0.042, 10.033, 16.500, 0.1, 0.813 
1507542033.959317, 330.352, 334.039, 329.156, 331.366, 325.945, 326.002, 2.465, 0.000, 10.033, 16.500, 0.0354838709677, 0.800 
1507542033.971155, 326.798, 326.769, 317.407, 326.578, 325.945, 326.002, 2.442, 0.000, 10.033, 16.500, 0.0, 0.800 
1507542033.983058, 326.798, 326.769, 317.407, 326.578, 325.945, 326.002, 2.465, 0.039, 10.033, 16.500, 0.112903225806, 0.800 
1507542033.994813, 326.798, 326.769, 317.407, 326.578, 325.945, 326.002, 2.481, 0.000, 10.033, 16.500, 0.0, 0.774 
1507542034.006541, 326.798, 326.769, 342.014, 326.578, 330.732, 330.206, 2.471, 0.048, 10.033, 16.500, 0.11935483871, 0.813 
1507542034.018337, 330.637, 331.410, 342.014, 330.927, 330.732, 330.206, 2.458, 0.000, 10.368, 16.500, 0.0193548387097, 0.826 
1507542034.030716, 330.637, 331.410, 342.014, 330.927, 330.732, 330.206, 2.429, 0.000, 10.368, 16.500, 0.0, 0.800 
1507542034.042947, 330.637, 331.410, 342.014, 330.927, 330.732, 330.206, 2.442, 0.039, 10.368, 16.500, 0.109677419355, 0.813 
1507542034.054862, 330.637, 331.410, 331.851, 330.927, 323.234, 331.162, 2.474, 0.000, 10.368, 16.500, 0.0, 0.813 
1507542034.066796, 318.946, 331.382, 331.851, 319.564, 323.234, 331.162, 2.419, 0.058, 10.368, 16.500, 0.116129032258, 0.826 
1507542034.078610, 318.946, 331.382, 331.851, 319.564, 323.234, 331.162, 2.455, 0.000, 10.368, 16.500, 0.0129032258065, 0.800 
1507542034.090378, 318.946, 331.382, 331.851, 319.564, 345.916, 331.162, 2.429, 0.003, 10.368, 16.500, 0.0, 0.826 
1507542034.102320, 351.922, 331.382, 337.427, 351.213, 345.916, 338.036, 2.494, 0.032, 10.368, 16.500, 0.103225806452, 0.813 
1507542034.114163, 351.922, 336.995, 337.427, 351.213, 345.916, 338.036, 2.439, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.125940, 351.922, 336.995, 337.427, 351.213, 345.916, 338.036, 2.461, 0.055, 10.368, 16.500, 0.125806451613, 0.813 
1507542034.137675, 351.922, 336.995, 337.427, 351.213, 332.698, 333.022, 2.481, 0.000, 10.368, 16.500, 0.0, 0.839 
1507542034.149444, 333.563, 334.344, 333.038, 333.297, 332.698, 333.022, 2.465, 0.019, 10.368, 16.500, 0.0387096774194, 0.826 
1507542034.161217, 333.563, 334.344, 333.038, 333.297, 332.698, 333.022, 2.448, 0.023, 10.368, 16.500, 0.0806451612903, 0.813 
1507542034.173085, 333.563, 334.344, 333.038, 333.297, 332.698, 333.022, 2.481, 0.000, 10.368, 16.500, 0.0, 0.813 
1507542034.184856, 333.563, 334.344, 337.237, 333.297, 337.132, 336.746, 2.503, 0.052, 10.368, 16.500, 0.129032258065, 0.826 
1507542034.196677, 337.239, 338.081, 337.237, 337.343, 337.132, 336.746, 2.474, 0.000, 10.368, 16.500, 0.0, 0.813 
1507542034.208472, 337.239, 338.081, 337.237, 337.343, 337.132, 336.746, 2.442, 0.035, 10.368, 16.500, 0.0709677419355, 0.813 
1507542034.220223, 337.239, 338.081, 337.237, 337.343, 337.132, 336.746, 2.484, 0.006, 10.368, 16.500, 0.0548387096774, 0.826 
1507542034.231971, 337.239, 338.081, 338.678, 337.343, 337.648, 338.365, 2.481, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.243869, 333.363, 338.189, 338.678, 334.463, 337.648, 338.365, 2.448, 0.052, 10.368, 16.500, 0.122580645161, 0.852 
1507542034.255640, 333.363, 338.189, 338.678, 334.463, 337.648, 338.365, 2.455, 0.000, 10.368, 16.500, 0.0, 0.813 
1507542034.267442, 333.363, 338.189, 338.678, 334.463, 344.416, 338.365, 2.458, 0.042, 10.368, 16.500, 0.1, 0.813 
1507542034.279206, 349.650, 338.189, 343.745, 348.634, 344.416, 344.479, 2.435, 0.000, 10.368, 16.500, 0.0322580645161, 0.813 
1507542034.291161, 349.650, 344.147, 343.745, 348.634, 344.416, 344.479, 2.471, 0.000, 10.368, 16.500, 0.0, 0.839 
1507542034.303112, 349.650, 344.147, 343.745, 348.634, 344.416, 344.479, 2.477, 0.042, 10.368, 16.500, 0.116129032258, 0.826 
1507542034.314982, 349.650, 344.147, 343.745, 348.634, 339.060, 339.197, 2.452, 0.000, 10.368, 16.500, 0.0, 0.813 
1507542034.326828, 339.629, 340.445, 335.886, 339.704, 339.060, 339.197, 2.487, 0.052, 10.368, 16.500, 0.116129032258, 0.813 
1507542034.338616, 339.629, 340.445, 335.886, 339.704, 339.060, 339.197, 2.477, 0.000, 10.368, 16.500, 0.0161290322581, 0.826 
1507542034.350370, 339.629, 340.445, 335.886, 339.704, 339.060, 339.197, 2.455, 0.003, 10.368, 16.500, 0.0, 0.839 
1507542034.363445, 339.629, 340.445, 347.471, 339.704, 343.444, 343.313, 2.455, 0.039, 10.368, 16.500, 0.112903225806, 0.813 
1507542034.375357, 337.655, 344.258, 347.471, 338.463, 343.444, 343.313, 2.435, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.387147, 337.655, 344.258, 347.471, 338.463, 343.444, 343.313, 2.465, 0.045, 10.368, 16.500, 0.106451612903, 0.839 
1507542034.398916, 337.655, 344.258, 347.471, 338.463, 344.409, 343.313, 2.423, 0.000, 10.368, 16.500, 0.0225806451613, 0.826 
1507542034.410701, 351.643, 344.258, 344.915, 349.601, 344.409, 344.439, 2.471, 0.003, 10.368, 16.500, 0.0, 0.839 
1507542034.422532, 351.643, 344.258, 344.915, 349.601, 344.409, 344.439, 2.429, 0.039, 10.368, 16.500, 0.106451612903, 0.826 
1507542034.434379, 351.643, 344.258, 344.915, 349.601, 344.409, 344.439, 2.429, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.446162, 351.643, 344.258, 344.915, 349.601, 350.476, 351.092, 2.461, 0.045, 10.368, 16.500, 0.122580645161, 0.826 
1507542034.458093, 350.130, 350.745, 336.413, 351.321, 350.476, 351.092, 2.426, 0.000, 10.368, 16.500, 0.00322580645161, 0.813 
1507542034.469888, 350.130, 350.745, 336.413, 351.321, 350.476, 351.092, 2.435, 0.013, 10.368, 16.500, 0.0161290322581, 0.826 
1507542034.481700, 350.130, 350.745, 336.413, 351.321, 350.476, 351.092, 2.471, 0.026, 10.368, 16.500, 0.0903225806452, 0.826 
1507542034.493558, 350.130, 350.745, 360.273, 351.321, 344.771, 345.328, 2.474, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.505464, 336.240, 346.046, 360.273, 337.101, 344.771, 345.328, 2.442, 0.058, 10.368, 16.500, 0.129032258065, 0.813 
1507542034.517268, 336.240, 346.046, 360.273, 337.101, 344.771, 345.328, 2.484, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.529095, 336.240, 346.046, 360.273, 337.101, 350.976, 345.328, 2.494, 0.023, 10.368, 16.500, 0.0451612903226, 0.826 
1507542034.540912, 360.889, 346.046, 349.764, 359.851, 350.976, 346.219, 2.471, 0.019, 10.368, 16.500, 0.0741935483871, 0.813 
1507542034.552915, 360.889, 338.959, 349.764, 359.851, 350.976, 346.219, 2.445, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.564662, 360.889, 338.959, 349.764, 359.851, 350.976, 346.219, 2.490, 0.052, 10.368, 16.500, 0.132258064516, 0.839 
1507542034.576492, 360.889, 338.959, 351.207, 359.851, 350.630, 354.259, 2.487, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.588311, 351.107, 363.336, 351.207, 350.115, 350.630, 354.259, 2.448, 0.039, 10.368, 16.500, 0.0741935483871, 0.826 
1507542034.600180, 351.107, 363.336, 351.207, 350.115, 350.630, 354.259, 2.468, 0.010, 10.368, 16.500, 0.0612903225806, 0.826 
1507542034.612050, 351.107, 363.336, 351.207, 350.115, 356.608, 354.259, 2.471, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.623914, 356.414, 363.336, 356.481, 357.451, 356.608, 357.057, 2.465, 0.045, 10.368, 16.500, 0.122580645161, 0.826 
1507542034.635753, 356.414, 356.735, 356.481, 357.451, 356.608, 357.057, 2.455, 0.000, 10.368, 16.500, 0.0, 0.813 
1507542034.647590, 356.414, 356.735, 356.481, 357.451, 356.608, 357.057, 2.497, 0.045, 10.368, 16.500, 0.0967741935484, 0.826 
1507542034.659415, 356.414, 356.735, 356.481, 357.451, 351.133, 351.454, 2.435, 0.000, 10.368, 16.500, 0.041935483871, 0.813 
1507542034.671322, 352.121, 352.098, 341.467, 351.972, 351.133, 351.454, 2.448, 0.000, 10.368, 16.500, 0.0, 0.813 
1507542034.683201, 352.121, 352.098, 341.467, 351.972, 351.133, 351.454, 2.477, 0.045, 10.368, 16.500, 0.116129032258, 0.839 
1507542034.695203, 352.121, 352.098, 341.467, 351.972, 351.133, 351.454, 2.461, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.707095, 356.184, 352.098, 367.080, 356.412, 347.617, 355.888, 2.465, 0.042, 10.368, 16.500, 0.106451612903, 0.826 
1507542034.718982, 356.184, 357.015, 367.080, 356.412, 347.617, 355.888, 2.497, 0.000, 10.368, 16.500, 0.0290322580645, 0.826 
1507542034.730793, 356.184, 357.015, 367.080, 356.412, 347.617, 355.888, 2.439, 0.000, 10.368, 16.500, 0.0, 0.800 
1507542034.742728, 356.184, 357.015, 367.080, 356.412, 365.568, 356.353, 2.471, 0.039, 10.368, 16.500, 0.109677419355, 0.826 
1507542034.754552, 357.201, 356.539, 354.099, 356.168, 365.568, 356.353, 2.445, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.766418, 357.201, 356.539, 354.099, 356.168, 365.568, 356.353, 2.455, 0.052, 10.368, 16.500, 0.11935483871, 0.826 
1507542034.778201, 357.201, 356.539, 354.099, 356.168, 365.568, 356.353, 2.423, 0.000, 10.368, 16.500, 0.00645161290323, 0.826 
1507542034.790134, 362.284, 356.539, 365.606, 363.363, 357.636, 363.338, 2.500, 0.000, 10.368, 16.500, 0.00645161290323, 0.839 
1507542034.802061, 362.284, 363.126, 365.606, 363.363, 357.636, 363.338, 2.435, 0.035, 10.368, 16.500, 0.1, 0.839 
1507542034.813947, 362.284, 363.126, 365.606, 363.363, 357.636, 363.338, 2.471, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.825785, 362.284, 363.126, 365.606, 363.363, 361.925, 357.177, 2.474, 0.052, 10.368, 16.500, 0.125806451613, 0.826 
1507542034.837657, 357.969, 357.628, 356.513, 357.092, 361.925, 357.177, 2.445, 0.000, 10.368, 16.500, 0.0, 0.839 
1507542034.849507, 357.969, 357.628, 356.513, 357.092, 361.925, 357.177, 2.487, 0.016, 10.368, 16.500, 0.0290322580645, 0.826 
1507542034.861338, 357.969, 357.628, 356.513, 357.092, 361.925, 357.177, 2.429, 0.023, 10.368, 16.500, 0.0838709677419, 0.826 
1507542034.873371, 361.682, 357.628, 362.582, 357.092, 359.093, 361.480, 2.439, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.885246, 361.682, 362.503, 362.582, 347.988, 359.093, 361.480, 2.468, 0.055, 10.368, 16.500, 0.132258064516, 0.826 
1507542034.897106, 361.682, 362.503, 362.582, 347.988, 359.093, 361.480, 2.474, 0.000, 10.368, 16.500, 0.0, 0.839 
1507542034.908873, 361.682, 362.503, 362.582, 347.988, 364.619, 362.100, 2.468, 0.023, 10.368, 16.500, 0.0516129032258, 0.839 
1507542034.920710, 362.574, 362.144, 359.557, 377.435, 364.619, 362.100, 2.471, 0.019, 10.368, 16.500, 0.0741935483871, 0.852 
1507542034.932620, 362.574, 362.144, 359.557, 377.435, 364.619, 362.100, 2.474, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.944484, 362.574, 362.144, 359.557, 377.435, 364.619, 362.100, 2.448, 0.052, 10.368, 16.500, 0.125806451613, 0.839 
1507542034.956320, 367.799, 362.144, 371.068, 368.849, 358.114, 368.704, 2.458, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542034.968173, 367.799, 367.756, 371.068, 368.849, 358.114, 368.704, 2.423, 0.039, 10.368, 16.500, 0.0741935483871, 0.826 
1507542034.979975, 367.799, 367.756, 371.068, 368.849, 358.114, 368.704, 2.461, 0.006, 10.368, 16.500, 0.0548387096774, 0.826 
1507542034.991793, 367.799, 367.756, 371.068, 368.849, 372.375, 362.161, 2.458, 0.000, 10.368, 16.500, 0.0, 0.826 
1507542035.003726, 363.214, 363.443, 352.476, 362.923, 372.375, 362.161, 2.461, 0.048, 10.368, 16.500, 0.122580645161, 0.826 
1507542035.015644, 363.214, 363.443, 352.476, 362.923, 372.375, 362.161, 2.477, 0.000, 10.368, 16.500, 0.0, 0.839 
1507542035.027386, 363.214, 363.443, 352.476, 362.923, 372.375, 362.161, 2.474, 0.039, 10.368, 16.500, 0.0935483870968, 0.890 
1507542035.039302, 366.999, 363.443, 377.899, 367.234, 351.239, 366.793, 2.474, 0.000, 10.368, 16.500, 0.041935483871, 0.826 
1507542035.053050, 366.999, 367.655, 377.899, 367.234, 351.239, 366.793, 2.448, 0.000, 10.702, 16.500, 0.0, 0.839 
1507542035.065589, 366.999, 367.655, 377.899, 367.234, 351.239, 366.793, 2.442, 0.058, 10.702, 16.500, 0.125806451613, 0.826 
1507542035.077788, 366.999, 367.655, 367.620, 367.234, 383.445, 366.892, 2.471, 0.000, 10.702, 16.500, 0.00322580645161, 0.839 
1507542035.089792, 355.890, 367.080, 367.620, 356.650, 383.445, 366.892, 2.442, 0.013, 10.702, 16.500, 0.0161290322581, 0.852 
1507542035.101921, 355.890, 367.080, 367.620, 356.650, 383.445, 366.892, 2.439, 0.032, 10.702, 16.500, 0.1, 0.852 
1507542035.113900, 355.890, 367.080, 367.620, 356.650, 373.851, 374.093, 2.458, 0.000, 10.702, 16.500, 0.0, 0.839 
1507542035.125875, 385.811, 373.460, 360.084, 385.010, 373.851, 374.093, 2.429, 0.055, 10.702, 16.500, 0.125806451613, 0.839 
1507542035.137759, 385.811, 373.460, 360.084, 385.010, 373.851, 374.093, 2.465, 0.000, 10.702, 16.500, 0.0, 0.877 
1507542035.149686, 385.811, 373.460, 360.084, 385.010, 367.378, 374.093, 2.442, 0.010, 10.702, 16.500, 0.0161290322581, 0.852 
1507542035.161558, 368.389, 373.460, 381.397, 368.025, 367.378, 367.223, 2.423, 0.029, 10.702, 16.500, 0.0935483870968, 0.839 
1507542035.173536, 368.389, 367.782, 381.397, 368.025, 367.378, 367.223, 2.465, 0.000, 10.702, 16.500, 0.0, 0.839 
1507542035.185410, 368.389, 367.782, 381.397, 368.025, 367.378, 367.223, 2.474, 0.055, 10.702, 16.500, 0.129032258065, 0.839 
1507542035.197265, 368.389, 367.782, 371.978, 368.025, 371.959, 372.053, 2.484, 0.000, 10.702, 16.500, 0.0, 0.839 
1507542035.209139, 371.886, 373.192, 371.978, 372.264, 371.959, 372.053, 2.442, 0.026, 10.702, 16.500, 0.0387096774194, 0.826 
1507542035.220956, 371.886, 373.192, 371.978, 372.264, 371.959, 372.053, 2.452, 0.019, 10.702, 16.500, 0.0806451612903, 0.826 
1507542035.232948, 371.886, 373.192, 371.978, 372.264, 372.401, 369.649, 2.432, 0.000, 10.702, 16.500, 0.0, 0.826 
1507542035.245041, 372.975, 372.216, 372.597, 371.802, 372.401, 369.649, 2.452, 0.055, 10.702, 16.500, 0.132258064516, 0.826 
1507542035.256841, 372.975, 372.216, 372.597, 371.802, 372.401, 369.649, 2.471, 0.000, 10.702, 16.500, 0.0, 0.839 
1507542035.268688, 372.975, 372.216, 372.597, 371.802, 377.902, 369.649, 2.513, 0.026, 10.702, 16.500, 0.0483870967742, 0.839 
1507542035.280686, 377.824, 372.216, 377.908, 378.750, 377.902, 381.437, 2.490, 0.013, 10.702, 16.500, 0.0709677419355, 0.826 
1507542035.292668, 377.824, 377.997, 377.908, 378.750, 377.902, 381.437, 2.468, 0.000, 10.702, 16.500, 0.0, 0.826 
1507542035.304466, 377.824, 377.997, 377.908, 378.750, 377.902, 381.437, 2.452, 0.052, 10.702, 16.500, 0.132258064516, 0.839 
1507542035.316311, 377.824, 377.997, 372.699, 378.750, 372.088, 372.042, 2.458, 0.000, 10.702, 16.500, 0.0, 0.826 
1507542035.328152, 372.829, 373.050, 372.699, 372.882, 372.088, 372.042, 2.474, 0.039, 10.702, 16.500, 0.0741935483871, 0.839 
1507542035.339980, 372.829, 373.050, 372.699, 372.882, 372.088, 372.042, 2.429, 0.006, 10.702, 16.500, 0.058064516129, 0.839 
1507542035.351772, 372.829, 373.050, 372.699, 372.882, 376.912, 375.836, 2.461, 0.000, 10.702, 16.500, 0.0, 0.839 
1507542035.363946, 376.714, 377.348, 376.535, 377.247, 376.912, 375.836, 2.439, 0.052, 10.702, 16.500, 0.125806451613, 0.826 
1507542035.375780, 376.714, 377.348, 376.535, 377.247, 376.912, 375.836, 2.445, 0.000, 10.702, 16.500, 0.0, 0.852 
1507542035.387588, 376.714, 377.348, 376.535, 377.247, 376.912, 375.836, 2.461, 0.039, 10.702, 16.500, 0.0935483870968, 0.839 
1507542035.399409, 377.652, 377.348, 377.709, 375.280, 376.989, 377.738, 2.429, 0.000, 10.702, 16.500, 0.0483870967742, 0.839 
1507542035.411458, 377.652, 377.084, 377.709, 375.280, 376.989, 377.738, 2.461, 0.000, 10.702, 16.500, 0.0, 0.852 
1507542035.423289, 377.652, 377.084, 377.709, 375.280, 376.989, 377.738, 2.448, 0.048, 10.702, 16.500, 0.11935483871, 0.852 
1507542035.435119, 377.652, 377.084, 382.545, 375.280, 382.780, 383.359, 2.474, 0.000, 10.702, 16.500, 0.0, 0.839 
1507542035.446872, 382.380, 382.869, 382.545, 384.636, 382.780, 383.359, 2.477, 0.048, 10.702, 16.500, 0.109677419355, 0.839 
1507542035.458720, 382.380, 382.869, 382.545, 384.636, 382.780, 383.359, 2.461, 0.000, 10.702, 16.500, 0.0258064516129, 0.852 
1507542035.470491, 382.380, 382.869, 382.545, 384.636, 376.619, 383.359, 2.445, 0.000, 10.702, 16.500, 0.0, 0.865 
1507542035.482624, 377.559, 377.310, 376.838, 377.111, 376.619, 374.737, 2.481, 0.042, 10.702, 16.500, 0.109677419355, 0.839 
1507542035.494624, 377.559, 377.310, 376.838, 377.111, 376.619, 374.737, 2.445, 0.000, 10.702, 16.500, 0.0, 0.839 
1507542035.506498, 377.559, 377.310, 376.838, 377.111, 378.454, 374.737, 2.452, 0.052, 10.702, 16.500, 0.116129032258, 0.852 
1507542035.518536, 381.261, 377.310, 381.136, 381.583, 378.454, 383.074, 2.452, 0.000, 10.702, 16.500, 0.0225806451613, 0.839 
1507542035.530391, 381.261, 382.020, 381.136, 381.583, 378.454, 383.074, 2.442, 0.003, 10.702, 16.500, 0.0, 0.852 
1507542035.542315, 381.261, 382.020, 381.136, 381.583, 378.454, 383.074, 2.435, 0.035, 10.702, 16.500, 0.106451612903, 0.852 
1507542035.554147, 381.261, 382.020, 381.893, 381.583, 384.242, 381.437, 2.487, 0.000, 10.702, 16.500, 0.0, 0.865 
1507542035.566037, 381.835, 381.522, 381.893, 380.836, 384.242, 381.437, 2.465, 0.055, 10.702, 16.500, 0.122580645161, 0.852 
