t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,Tc,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1507719281.5,363.223,268.947,314.464,315.464,307.131,308.973,2.571,0.058,9.91192847662e-06,0.145161290323,0.605110926237,116.257226927,212.924364059,3.99767359347e-05,1.8314935741
1507719281.51,363.223,268.947,314.464,315.464,307.131,308.973,2.548,0.0,9.91980077418e-06,0.0,0.605311378509,116.221118137,213.093473829,4.00160590504e-05,1.83351767084
1507719281.52,363.223,268.947,314.464,315.464,307.131,308.973,2.552,0.042,9.92812727899e-06,0.103225806452,0.60549943095,116.190525815,213.272340711,4.00507859464e-05,1.83553985332
1507719281.53,363.223,288.085,314.464,315.464,320.54,308.973,2.574,0.003,9.93672089242e-06,0.0612903225806,0.605675569457,116.165556224,213.456945521,4.00808507119e-05,1.83752355225
1507719281.54,281.204,288.085,312.977,312.116,320.54,313.735,2.561,0.0,9.94539700739e-06,0.0,0.605840229969,116.146315715,213.643322599,4.0106185914e-05,1.83943262672
1507719281.56,281.204,288.085,312.977,312.116,320.54,313.735,2.568,0.052,9.95399464644e-06,0.138709677419,0.605993796203,116.132910528,213.828013886,4.01267240644e-05,1.84123529595
1507719281.57,281.204,288.085,312.977,312.116,320.54,313.735,2.565,0.0,9.96238677312e-06,0.0,0.606136598368,116.125446243,214.008290433,4.01423987008e-05,1.84290607577
1507719281.58,281.204,288.085,312.977,312.116,316.355,313.735,2.555,0.048,9.97047769361e-06,0.116129032258,0.606268912503,116.124027321,214.18209658,4.01531446079e-05,1.84442532283
1507719281.59,314.05,288.085,315.265,316.022,316.355,309.553,2.552,0.0,9.97819101528e-06,0.0516129032258,0.606390959522,116.12875701,214.34779129,4.01588971499e-05,1.84577702206
1507719281.6,314.05,309.131,315.265,316.022,316.355,309.553,2.565,0.0,9.98545287549e-06,0.0,0.606502904266,116.139737553,214.503787872,4.01595910831e-05,1.84694569139
1507719281.62,314.05,309.131,315.265,316.022,316.355,309.553,2.558,0.052,9.99218775063e-06,0.135483870968,0.60660485515,116.157070612,214.648463957,4.01551600856e-05,1.84791560967
1507719281.63,314.05,309.131,315.265,316.022,308.21,309.553,2.568,0.0,9.9983284384e-06,0.0,0.606696864125,116.180857656,214.78037593,4.01455372656e-05,1.84867266658
1507719281.64,314.05,309.131,307.63,307.586,308.21,318.674,2.565,0.048,1.00038276523e-05,0.125806451613,0.60677892598,116.211200077,214.898508,4.01306559196e-05,1.84920651242
1507719281.65,314.05,281.917,307.63,307.586,308.21,318.674,2.558,0.0,1.00086649755e-05,0.0483870967742,0.606850976045,116.24819905,215.002421579,4.01104500525e-05,1.84951184909
1507719281.66,314.05,281.917,307.63,307.586,308.21,318.674,2.581,0.0,1.00128496636e-05,0.0,0.60691288691,116.291955241,215.092315492,4.00848546683e-05,1.8495889509
1507719281.68,223.471,281.917,307.63,307.586,308.122,318.674,2.529,0.045,1.00164197511e-05,0.132258064516,0.606964465478,116.342568343,215.169006785,4.00538059576e-05,1.84944349991
1507719281.69,223.471,281.917,308.083,307.75,308.122,311.184,2.571,0.0,1.00194262139e-05,0.0,0.60700545903,116.400136314,215.233590503,4.00172413467e-05,1.84908366364
1507719281.7,223.471,281.917,308.083,307.75,308.122,311.184,2.558,0.055,1.00219126961e-05,0.129032258065,0.607035579917,116.464754429,215.287004188,3.99751006717e-05,1.84851636226
1507719281.71,223.471,281.917,308.083,307.75,308.122,311.184,2.558,0.0,1.00239183444e-05,0.0354838709677,0.607054525751,116.536514638,215.330088781,3.99273283268e-05,1.84774780204
1507719281.72,223.471,346.925,308.083,307.75,306.011,311.184,2.568,0.0,1.00254910198e-05,0.0,0.607061968442,116.615505455,215.36387241,3.9873873542e-05,1.84678591041
1507719281.74,274.243,346.925,306.642,305.624,306.011,309.202,2.568,0.045,1.00266963052e-05,0.132258064516,0.607057533613,116.701812372,215.389763902,3.98146893526e-05,1.84564197869
1507719281.75,274.243,346.925,306.642,305.624,306.011,309.202,2.565,0.0,1.00276293148e-05,0.0,0.607040796056,116.795518693,215.409806467,3.97497325796e-05,1.84433280385
1507719281.76,274.243,346.925,306.642,305.624,306.011,309.202,2.558,0.058,1.00284199678e-05,0.138709677419,0.607011284203,116.896706304,215.426790982,3.96789640454e-05,1.8428816157
1507719281.77,274.243,346.925,306.642,305.624,306.011,309.202,2.523,0.0,1.00292142085e-05,0.0225806451613,0.606968482372,117.005456011,215.443852566,3.96023473746e-05,1.84131458405
1507719281.78,309.074,346.925,310.288,311.21,299.652,311.663,2.548,0.0,1.00301296161e-05,0.0,0.606911830461,117.121847631,215.463517012,3.95198461493e-05,1.83965264696
1507719281.8,309.074,310.501,310.288,311.21,299.652,311.663,2.542,0.042,1.00312167598e-05,0.122580645161,0.606840724283,117.245960144,215.486870627,3.94314214746e-05,1.83790443921
1507719281.81,309.074,310.501,310.288,311.21,299.652,311.663,2.571,0.0,1.0032461265e-05,0.0,0.606754516241,117.377871785,215.513604626,3.93370322456e-05,1.83606672492
1507719281.82,309.074,310.501,310.288,311.21,299.652,311.663,2.565,0.055,1.00338203378e-05,0.141935483871,0.606652515356,117.517659915,215.542799723,3.92366377359e-05,1.83413114148
1507719281.83,309.074,310.501,304.384,311.21,316.049,304.081,2.552,0.0,1.00352589906e-05,0.0161290322581,0.606533987949,117.665400802,215.573704329,3.91302002286e-05,1.83209085134
1507719281.84,309.074,284.582,304.384,294.962,316.049,304.081,2.59,0.013,1.00367653138e-05,0.00967741935484,0.606398166713,117.821169469,215.606062603,3.90176868081e-05,1.82994332491
1507719281.85,309.074,284.582,304.384,294.962,316.049,304.081,2.532,0.042,1.00383546352e-05,0.11935483871,0.606244275575,117.985039396,215.640203814,3.8899071569e-05,1.82769107776
1507719281.87,309.074,284.582,304.384,294.962,316.049,304.081,2.577,0.0,1.00400636945e-05,0.0,0.606071554568,118.157082089,215.676917191,3.87743372413e-05,1.82534058372
1507719281.88,222.833,284.582,306.297,294.962,310.573,305.81,2.555,0.055,1.00419367834e-05,0.145161290323,0.605879268277,118.337366622,215.71715419,3.8643475174e-05,1.82289973444
1507719281.89,222.833,284.582,306.297,308.356,310.573,305.81,2.558,0.0,1.00440233262e-05,0.00967741935484,0.605666706874,118.525958982,215.761976527,3.85064856526e-05,1.82037739563
1507719281.9,222.833,284.582,306.297,308.356,310.573,305.81,2.568,0.0,1.00463808552e-05,0.0,0.605433189443,118.722921264,215.81262009,3.83633787713e-05,1.81778394426
1507719281.92,222.833,274.289,306.297,308.356,310.573,305.81,2.548,0.052,1.00490734136e-05,0.148387096774,0.605178069228,118.92831116,215.870460628,3.8214174917e-05,1.81513096858
1507719281.93,222.833,274.289,307.618,308.356,307.548,307.194,2.535,0.0,1.00521599221e-05,0.0,0.604900739806,119.142181765,215.936763858,3.80589044551e-05,1.81242915531
1507719281.94,309.956,274.289,307.618,309.724,307.548,307.194,2.571,0.052,1.00556694081e-05,0.116129032258,0.604600641282,119.364581553,216.012153333,3.78976064778e-05,1.80968383186
1507719281.95,309.956,274.289,307.618,309.724,307.548,307.194,2.581,0.003,1.00596022818e-05,0.0548387096774,0.604277265858,119.595554772,216.096637863,3.77303288595e-05,1.80689523348
1507719281.96,309.956,274.289,307.618,309.724,307.548,307.194,2.545,0.0,1.00639689623e-05,0.0,0.603930162744,119.835142158,216.190441271,3.75571303337e-05,1.80406546342
1507719281.98,309.956,274.289,314.729,309.724,314.803,315.472,2.568,0.048,1.00688080611e-05,0.135483870968,0.603558942099,120.083381417,216.294392993,3.73780813289e-05,1.80120171868
1507719281.99,315.849,315.093,314.729,315.751,314.803,315.472,2.594,0.0,1.00741804411e-05,0.0,0.603163278071,120.340307493,216.409800463,3.7193263377e-05,1.79831516948
1507719282.0,315.849,315.093,314.729,315.751,314.803,315.472,2.574,0.055,1.00801921962e-05,0.129032258065,0.602742911528,120.605953,216.538942753,3.70027701293e-05,1.79542499658
1507719282.01,315.849,315.093,314.729,315.751,314.803,315.472,2.539,0.0,1.00870199958e-05,0.0354838709677,0.602297652821,120.880348749,216.685615005,3.68067084031e-05,1.79256278831
1507719282.02,315.849,315.093,311.571,315.751,311.269,311.546,2.561,0.0,1.00948817728e-05,0.0,0.601827384538,121.163523984,216.854498777,3.66051960838e-05,1.78976718114
1507719282.04,494.102,295.608,311.571,307.825,311.269,311.546,2.568,0.045,1.01039921896e-05,0.132258064516,0.601332063955,121.45550652,217.050205367,3.6398359201e-05,1.78707587318
1507719282.05,494.102,295.608,311.571,307.825,311.269,311.546,2.565,0.0,1.01145617932e-05,0.0,0.600811724196,121.756323465,217.277257662,3.61863312251e-05,1.78452544787
1507719282.06,494.102,295.608,311.571,307.825,311.269,311.546,2.529,0.052,1.01268098375e-05,0.132258064516,0.600266465725,122.066002431,217.540365598,3.59692522724e-05,1.78215359941
1507719282.07,426.513,295.608,316.73,307.825,310.649,316.228,2.545,0.0,1.01409404472e-05,0.0290322580645,0.599696431089,122.384572239,217.843914104,3.57472654392e-05,1.77999489739
1507719282.08,426.513,295.608,316.73,320.973,310.649,316.228,2.542,0.006,1.01571019633e-05,0.0,0.599101779668,122.712062687,218.191089788,3.55205128238e-05,1.77807368739
1507719282.1,426.513,295.608,316.73,320.973,310.649,316.228,2.571,0.042,1.01753784976e-05,0.125806451613,0.598482678876,123.048503965,218.583699506,3.52891347598e-05,1.77640273927
1507719282.11,426.513,286.107,316.73,320.973,310.649,316.228,2.606,0.0,1.0195832249e-05,0.0,0.597839304072,123.393926272,219.023079393,3.50532723948e-05,1.77499076341
1507719282.12,266.685,286.107,318.431,320.973,313.29,317.797,2.577,0.052,1.02185794187e-05,0.138709677419,0.597171839133,123.748359374,219.511725639,3.48130721411e-05,1.77385564341
1507719282.13,266.685,286.107,318.431,313.585,313.29,317.797,2.548,0.0,1.02438369032e-05,0.0193548387097,0.596480478004,124.111831443,220.054297534,3.45686887509e-05,1.77303239325
1507719282.14,266.685,286.107,318.431,313.585,313.29,317.797,2.532,0.006,1.02718861797e-05,0.00322580645161,0.595765426915,124.484367382,220.656841668,3.43202839192e-05,1.77256667893
1507719282.16,266.685,286.107,318.431,313.585,336.632,317.797,2.574,0.039,1.03030003856e-05,0.11935483871,0.595026906923,124.865987687,221.325225476,3.40680225915e-05,1.77250210066
1507719282.17,324.03,286.107,325.175,345.193,336.632,326.045,2.548,0.0,1.03374180799e-05,0.0,0.59426515809,125.25670832,222.064573596,3.38120715211e-05,1.77287569323
1507719282.18,324.03,325.84,325.175,345.193,336.632,326.045,2.561,0.061,1.03753608688e-05,0.116129032258,0.593480443993,125.656541463,222.879646486,3.35525998234e-05,1.77372100085
1507719282.19,324.03,325.84,325.175,345.193,336.632,326.045,2.571,0.0,1.04170481734e-05,0.058064516129,0.592673060404,126.065496709,223.775157673,3.3289779361e-05,1.77507060627
1507719282.21,324.03,325.84,325.175,345.193,322.414,326.045,2.587,0.0,1.04627149714e-05,0.0,0.591843356862,126.483581932,224.756154857,3.30237862042e-05,1.77695912326
1507719282.22,324.03,325.84,322.29,322.442,322.414,317.535,2.581,0.045,1.0512648385e-05,0.138709677419,0.590991759534,126.910803382,225.82880589,3.27548034995e-05,1.77942933045
1507719282.23,428.424,401.305,322.29,322.442,322.414,317.535,2.523,0.0,1.0567204827e-05,0.0,0.590118779608,127.34716552,227.000767102,3.24830224606e-05,1.78253490115
1507719282.24,428.424,401.305,322.29,322.442,322.414,317.535,2.523,0.048,1.06267594807e-05,0.122580645161,0.589225004927,127.792671549,228.280098043,3.22086384145e-05,1.78633168299
1507719282.25,428.424,677.966,322.29,322.442,326.498,331.513,2.529,0.0,1.06916157028e-05,0.0483870967742,0.58831107487,128.247325128,229.673315304,3.19318433955e-05,1.79086242208
1507719282.26,420.709,677.966,322.033,326.995,326.498,331.513,2.532,0.0,1.07619509489e-05,0.0,0.587377655243,128.711133062,231.184230922,3.16528205166e-05,1.79614789664
1507719282.28,420.709,677.966,322.033,326.995,326.498,331.513,2.539,0.048,1.08378164711e-05,0.132258064516,0.586425429292,129.184108102,232.813945877,3.13717422618e-05,1.80218719855
1507719282.29,420.709,329.439,322.033,326.995,326.498,331.513,2.532,0.0,1.0919153933e-05,0.0,0.585455096452,129.666270011,234.561207007,3.10887710436e-05,1.80896085765
1507719282.3,420.709,329.439,333.156,326.995,327.518,327.697,2.558,0.048,1.10058107443e-05,0.125806451613,0.584467370458,130.157643671,236.422736423,3.08040610686e-05,1.81643374722
1507719282.31,306.805,329.439,333.156,327.641,327.518,327.697,2.545,0.0,1.10975612076e-05,0.041935483871,0.58346297684,130.658255537,238.39368578,3.05177611341e-05,1.82455892129
1507719282.32,306.805,329.439,333.156,327.641,327.518,327.697,2.574,0.0,1.11941360699e-05,0.0,0.582442650474,131.168130671,240.468271082,3.02300173982e-05,1.83328274827
1507719282.34,306.805,329.439,333.156,327.641,327.518,327.697,2.568,0.045,1.12952564493e-05,0.132258064516,0.581407134755,131.687291009,242.640501495,2.99409757097e-05,1.84255063367
1507719282.35,306.805,329.439,333.771,327.641,332.888,334.753,2.577,0.0,1.14006687437e-05,0.0,0.580357182036,132.215754491,244.90492923,2.96507835112e-05,1.85231276086
1507719282.36,315.391,333.639,333.771,317.608,332.888,334.753,2.555,0.055,1.15101655058e-05,0.132258064516,0.579293560774,132.753534764,247.257097982,2.93595910467e-05,1.86252741535
1507719282.37,315.391,333.639,333.771,317.608,332.888,334.753,2.561,0.0,1.16235782154e-05,0.0322580645161,0.57821707682,133.30064111,249.693387662,2.90675518057e-05,1.87315969062
1507719282.38,315.391,333.639,333.771,317.608,332.888,334.753,2.584,0.0,1.17407620599e-05,0.0,0.577128587069,133.857078338,252.210687462,2.87748221726e-05,1.88417893618
1507719282.4,315.391,333.639,328.171,346.675,314.954,327.926,2.555,0.045,1.18616020388e-05,0.129032258065,0.57602898355,134.422846594,254.806526983,2.84815605697e-05,1.89555967188
1507719282.41,315.391,304.378,328.171,346.675,314.954,327.926,2.555,0.0,1.19860204377e-05,0.0,0.57491917166,134.997941101,257.479236791,2.8187926421e-05,1.90728269402
1507719282.42,315.391,304.378,328.171,346.675,314.954,327.926,2.555,0.052,1.21139571453e-05,0.138709677419,0.57380006447,135.582351732,260.227525601,2.7894078799e-05,1.91933184722
1507719282.43,238.592,2380.602,328.171,346.675,349.879,327.926,2.535,0.0,1.2245339891e-05,0.0225806451613,0.57267258354,136.176065642,263.049840919,2.76001737799e-05,1.93168924128
1507719282.44,238.592,2380.602,331.265,331.14,349.879,320.135,2.548,0.003,1.23800589993e-05,0.0,0.571537658792,136.779079364,265.94382674,2.73063583602e-05,1.94433116508
1507719282.46,238.592,2380.602,331.265,331.14,349.879,320.135,2.568,0.042,1.2517954759e-05,0.122580645161,0.570396228337,137.391417227,268.906052203,2.70127629647e-05,1.95722598711
1507719282.47,238.592,2380.602,331.265,331.14,349.879,320.135,2.574,0.0,1.26588395123e-05,0.0,0.56924923763,138.013143465,271.932486118,2.67194985724e-05,1.97033760185
1507719282.48,238.592,361.462,331.265,331.14,330.76,342.482,2.561,0.055,1.28025405558e-05,0.141935483871,0.568097637654,138.644361882,275.019418532,2.64266598025e-05,1.98363218525
1507719282.49,302.493,361.462,325.599,330.769,330.76,342.482,2.532,0.0,1.29489128384e-05,0.0161290322581,0.566942382788,139.285203229,278.163733512,2.61343311641e-05,1.99708028609
1507719282.52,302.493,361.462,325.599,330.769,330.76,342.482,2.542,0.042,1.30978022767e-05,0.0870967741935,0.565784428345,139.93580666,281.362121096,2.5842592904e-05,2.01065136803
1507719282.53,334.291,361.462,347.031,336.314,312.07,336.49,2.558,0.003,1.32490028155e-05,0.0677419354839,0.564624727141,140.596307633,284.610154882,2.55515236527e-05,2.0243074635
1507719282.55,334.291,323.415,347.031,336.314,312.07,336.49,2.577,0.0,1.34022602956e-05,0.0,0.563464225419,141.266835051,287.902375114,2.52612013603e-05,2.0380040015
1507719282.56,334.291,323.415,347.031,336.314,312.07,336.49,2.519,0.055,1.3557305452e-05,0.145161290323,0.562303859422,141.947511168,291.232997547,2.49717043749e-05,2.05169499028
1507719282.57,334.291,323.415,347.031,336.314,355.536,336.263,2.548,0.0,1.37138500539e-05,0.0,0.561144553259,142.638451247,294.595830509,2.46831111054e-05,2.06533250981
1507719282.58,632.352,323.415,318.431,328.754,355.536,336.263,2.548,0.045,1.38715501434e-05,0.103225806452,0.559987217749,143.339763774,297.983485228,2.4395498245e-05,2.07886128303
1507719282.59,632.352,316.389,318.431,328.754,355.536,336.263,2.548,0.006,1.40299958146e-05,0.0677419354839,0.558832749262,144.051552132,301.387156255,2.41089396685e-05,2.09221734716
1507719282.61,632.352,316.389,318.431,328.754,355.536,336.263,2.577,0.0,1.41887341351e-05,0.0,0.557682027909,144.773916963,304.797113865,2.38235064454e-05,2.10533168031
1507719282.62,632.352,316.389,340.5,328.754,329.461,328.962,2.552,0.045,1.43473007571e-05,0.138709677419,0.55653591541,145.506957489,308.203383113,2.35392675352e-05,2.11813502552
1507719282.63,321.302,316.389,340.5,329.034,329.461,328.962,2.558,0.0,1.45052410176e-05,0.0,0.555395252961,146.250771027,311.596197094,2.3256290618e-05,2.13056105555
1507719282.64,321.302,316.389,340.5,329.034,329.461,328.962,2.568,0.042,1.46621100166e-05,0.109677419355,0.554260859092,147.005450672,314.965998636,2.2974642654e-05,2.14254639673
1507719282.65,321.302,352.427,340.5,329.034,329.461,328.962,2.555,0.003,1.4817470577e-05,0.0612903225806,0.553133527858,147.771082107,318.303396459,2.26943905767e-05,2.15403035506
1507719282.67,321.302,352.427,327.453,329.034,327.24,326.912,2.577,0.0,1.49709008904e-05,0.0,0.552014027668,148.547741566,321.599329433,2.2415601934e-05,2.16495603394
1507719282.68,312.65,352.427,327.453,318.067,327.24,326.912,2.535,0.055,1.51219982227e-05,0.138709677419,0.550903100112,149.335495245,324.845146174,2.21383448834e-05,2.17527082655
1507719282.69,312.65,352.427,327.453,318.067,327.24,326.912,2.548,0.0,1.52703618799e-05,0.0,0.549801458464,150.134398929,328.032239124,2.18626873589e-05,2.18492391793
1507719282.7,312.65,352.427,327.453,318.067,327.24,326.912,2.574,0.042,1.5415567221e-05,0.112903225806,0.548709786529,150.944497452,331.151486299,2.15886960407e-05,2.19386259114
1507719282.71,343.107,352.427,329.924,339.721,319.516,331.206,2.535,0.0,1.55571648937e-05,0.0516129032258,0.54762873756,151.765824306,334.193234885,2.13164362214e-05,2.20203221913
1507719282.73,343.107,329.352,329.924,339.721,319.516,331.206,2.584,0.0,1.56946963963e-05,0.0,0.546558932575,152.598401564,337.147635515,2.10459721228e-05,2.20937855219
1507719282.74,343.107,329.352,329.924,339.721,319.516,331.206,2.558,0.061,1.58277080839e-05,0.154838709677,0.545500958291,153.44223989,340.004943156,2.07773670971e-05,2.21584971258
1507719282.75,343.107,329.352,329.924,339.721,336.616,331.206,2.561,0.0,1.59557678085e-05,0.0,0.544455364986,154.297338327,342.755874572,2.05106839484e-05,2.2213984913
1507719282.76,343.107,329.352,320.917,318.295,336.616,320.732,2.594,0.032,1.60784770781e-05,0.0645161290323,0.543422664648,155.163683949,345.391869499,2.02459851283e-05,2.22598394617
1507719282.78,343.107,355.552,320.917,318.295,336.616,320.732,2.568,0.016,1.61954892067e-05,0.0903225806452,0.542403330096,156.04125142,347.905480562,1.99833331592e-05,2.22957376588
1507719282.79,343.107,355.552,320.917,318.295,336.616,320.732,2.574,0.0,1.63065319173e-05,0.0,0.541397794421,156.930002545,350.290858806,1.97227911776e-05,2.23214715558
1507719282.8,343.107,355.552,320.917,318.295,320.096,320.732,2.545,0.055,1.64114005872e-05,0.148387096774,0.54040644912,157.829885906,352.5436086,1.94644224257e-05,2.23369361624
1507719282.81,220.877,355.552,319.959,322.062,320.096,313.1,2.577,0.0,1.6509927094e-05,0.0,0.539429641582,158.740836311,354.660118405,1.92082890375e-05,2.23420845352
1507719282.82,220.877,355.552,319.959,322.062,320.096,313.1,2.529,0.039,1.66019546194e-05,0.0838709677419,0.538467674186,159.662773537,356.637019506,1.89544513206e-05,2.23368924143
1507719282.83,220.877,355.552,319.959,322.062,320.096,313.1,2.545,0.01,1.66873127689e-05,0.0741935483871,0.537520807257,160.59560069,358.470651554,1.87029673248e-05,2.23213244954
1507719282.85,220.877,247.528,319.959,322.062,316.829,313.1,2.587,0.0,1.67657953753e-05,0.0,0.536589265862,161.539202858,360.156585738,1.84538925888e-05,2.22953053726
1507719282.86,286.172,247.528,316.408,315.882,316.829,317.098,2.555,0.058,1.68371792083e-05,0.145161290323,0.535673243382,162.493445945,361.690026711,1.82072809531e-05,2.22587455516
1507719282.87,286.172,247.528,316.408,315.882,316.829,317.098,2.6,0.0,1.69012728016e-05,0.0,0.534772897391,163.458175636,363.066861464,1.79631858843e-05,2.2211606122
1507719282.88,286.172,247.528,316.408,315.882,316.829,317.098,2.565,0.039,1.69579526676e-05,0.103225806452,0.53388834556,164.433216877,364.284437282,1.77216612125e-05,2.2153944574
1507719282.89,286.172,247.528,316.408,315.882,320.088,326.769,2.558,0.006,1.70071729394e-05,0.0709677419355,0.53301966701,165.418373711,365.341768869,1.74827611664e-05,2.20859243549
1507719282.91,317.3,330.106,319.319,319.563,320.088,326.769,2.565,0.0,1.70489434146e-05,0.0,0.53216690494,166.413429239,366.239066694,1.72465395343e-05,2.2007783168
1507719282.92,317.3,330.106,319.319,319.563,320.088,326.769,2.6,0.058,1.70833100552e-05,0.141935483871,0.531330067616,167.418146097,366.977318097,1.70130488049e-05,2.19198053887
1507719282.93,317.3,330.106,319.319,319.563,320.088,326.769,2.555,0.0,1.71103744338e-05,0.0,0.530509128393,168.432267241,367.55870502,1.67823403448e-05,2.18223450317
1507719282.94,317.3,330.106,319.319,319.563,311.204,326.769,2.532,0.039,1.713030113e-05,0.106451612903,0.529704025071,169.455516304,367.986762904,1.65544643158e-05,2.17158326226
1507719282.95,317.3,330.106,308.585,310.476,311.204,297.95,2.545,0.003,1.71432646945e-05,0.058064516129,0.528914659255,170.487597243,368.265241377,1.63294681412e-05,2.16007057014
1507719282.97,429.824,259.974,308.585,310.476,311.204,297.95,2.565,0.0,1.7149394232e-05,0.0,0.528140896024,171.52819361,368.396913824,1.61073951194e-05,2.14773388601
1507719282.98,429.824,259.974,308.585,310.476,311.204,297.95,2.59,0.048,1.71487855548e-05,0.135483870968,0.52738256295,172.576967906,368.383838448,1.58882848615e-05,2.13460604227
1507719282.99,429.824,259.974,308.585,310.476,309.936,297.95,2.587,0.0,1.71415659453e-05,0.0,0.526639448137,173.633561232,368.228749479,1.56721749525e-05,2.12072336055
1507719283.0,421.894,259.974,312.273,309.655,309.936,311.378,2.552,0.052,1.71279457999e-05,0.11935483871,0.525911297931,174.69759307,367.936166577,1.54591021307e-05,2.10613185969
1507719283.01,421.894,259.974,312.273,309.655,309.936,311.378,2.545,0.0,1.71082069143e-05,0.0483870967742,0.52519781527,175.768660964,367.512143171,1.52491018496e-05,2.09088549208
1507719283.03,421.894,259.974,312.273,309.655,309.936,311.378,2.577,0.0,1.70826517391e-05,0.0,0.524498660624,176.846340163,366.963176396,1.50422070127e-05,2.07503969863
1507719283.04,421.894,227.073,312.273,309.655,306.924,311.378,2.565,0.042,1.70515850973e-05,0.129032258065,0.523813455195,177.930183191,366.295814342,1.48384476805e-05,2.05864911604
1507719283.05,281.494,227.073,306.824,305.741,306.924,316.209,2.568,0.0,1.70153358612e-05,0.0,0.523141788608,179.019718982,365.517121721,1.46378519599e-05,2.04177016811
1507719283.06,281.494,227.073,306.824,305.741,306.924,316.209,2.548,0.052,1.69742667528e-05,0.132258064516,0.522483237192,180.114451226,364.634890399,1.44404469898e-05,2.02446215679
1507719283.07,281.494,227.073,306.824,305.741,306.924,316.209,2.581,0.0,1.69287614426e-05,0.0322580645161,0.521837384198,181.213856368,363.657362236,1.42462594366e-05,2.00678562625
1507719283.09,281.494,227.073,306.824,305.741,309.432,316.209,2.535,0.0,1.68792151193e-05,0.0,0.52120382942,182.317382226,362.59302653,1.40553156391e-05,1.98880118892
1507719283.1,307.013,227.073,308.553,309.036,309.432,312.051,2.565,0.039,1.68260256431e-05,0.129032258065,0.52058219299,183.424447387,361.450429968,1.38676414787e-05,1.97056845538
1507719283.11,307.013,311.397,308.553,309.036,309.432,312.051,2.581,0.0,1.67695859458e-05,0.0,0.519972120423,184.534441085,360.238013365,1.36832622586e-05,1.95214514563
1507719283.12,307.013,311.397,308.553,309.036,309.432,312.051,2.532,0.055,1.67102957381e-05,0.135483870968,0.519373280595,185.646723532,358.964363158,1.35022027679e-05,1.93358846484
1507719283.14,307.013,311.397,308.553,309.036,300.512,312.051,2.555,0.0,1.66485617972e-05,0.0645161290323,0.518785346731,186.760626414,357.638217579,1.33244866298e-05,1.914955119
1507719283.15,307.013,311.397,301.556,301.573,300.512,301.404,2.529,0.0,1.65847639037e-05,0.0,0.518207976091,187.875452912,356.267734941,1.31501350102e-05,1.89629741097
1507719283.16,307.013,363.416,301.556,301.573,300.512,301.404,2.548,0.055,1.65192217276e-05,0.141935483871,0.517640805964,188.99047723,354.85978227,1.29791659538e-05,1.87765959148
1507719283.17,307.013,363.416,301.556,301.573,300.512,301.404,2.542,0.0,1.6452183349e-05,0.0,0.517083457644,190.104944185,353.419688734,1.28115944335e-05,1.85907678651
1507719283.18,307.013,363.416,301.556,301.573,300.512,301.404,2.59,0.045,1.63838401618e-05,0.109677419355,0.516535538496,191.218069074,351.951565784,1.26474328675e-05,1.84057692606
1507719283.19,211.339,573.196,303.165,301.573,293.088,303.214,2.545,0.0,1.6314369189e-05,0.058064516129,0.515996642484,192.329037682,350.459216163,1.24866921133e-05,1.82218566882
1507719283.21,211.339,573.196,303.165,294.892,293.088,303.214,2.555,0.0,1.62439628028e-05,0.0,0.515466350382,193.437006586,348.946772339,1.23293821058e-05,1.80392975727
1507719283.22,211.339,573.196,303.165,294.892,293.088,303.214,2.526,0.048,1.61728095881e-05,0.138709677419,0.514944229676,194.541103689,347.418285422,1.21755114621e-05,1.78583486387
1507719283.23,211.339,382.79,303.165,294.892,293.088,303.214,2.558,0.0,1.6101053432e-05,0.0,0.51442983379,195.640428101,345.876846344,1.2025086772e-05,1.76792112806
1507719283.24,211.339,382.79,302.657,294.892,314.188,301.866,2.565,0.048,1.60287820437e-05,0.11935483871,0.513922701333,196.734048687,344.324339238,1.18781126843e-05,1.75020206994
1507719283.25,275.897,382.79,302.657,305.494,314.188,301.866,2.539,0.0,1.59560501067e-05,0.0483870967742,0.513422356297,197.821002084,342.761938795,1.1734592741e-05,1.7326873041
1507719283.27,275.897,382.79,302.657,305.494,314.188,301.866,2.529,0.0,1.58828863133e-05,0.0,0.512928309885,198.900291738,341.190261375,1.15945297789e-05,1.71538341344
1507719283.28,275.897,382.79,302.657,305.494,314.188,301.866,2.59,0.045,1.58092735269e-05,0.135483870968,0.512440063626,199.97088799,339.608938853,1.14579257232e-05,1.69829189772
1507719283.29,275.897,382.79,306.754,305.494,307.322,307.956,2.548,0.0,1.57351604934e-05,0.0,0.511957112167,201.031728139,338.01687021,1.13247819873e-05,1.68141055812
1507719283.3,315.35,306.63,306.754,312.442,307.322,307.956,2.568,0.052,1.56605017049e-05,0.129032258065,0.511478945417,202.081716114,336.413077861,1.11951004052e-05,1.66473783146
1507719283.31,315.35,306.63,306.754,312.442,307.322,307.956,2.548,0.0,1.55852683592e-05,0.0387096774194,0.511005050679,203.119721889,334.796943087,1.10688836223e-05,1.64827393408
1507719283.33,315.35,306.63,306.754,312.442,307.322,307.956,2.565,0.0,1.55094351445e-05,0.0,0.51053491479,204.144580815,333.16792215,1.09461350554e-05,1.63201942868
