t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,Tc,Vpz,Vms
1507542330.76867,588.718,1218.118,585.639,1218.826,1217.034,1216.563,2.542,0.019,25.753,16.687,0.0483870968,1.794
1507542330.78022,588.718,1212.133,585.639,1219.109,1217.034,1219.794,2.535,0.013,25.753,16.687,0.064516129,1.806
1507542330.79184,588.718,1215.458,585.639,1208.222,1207.249,1207.156,2.545,0,25.753,16.687,0,1.794
1507542330.80345,588.718,1227.577,585.639,1226.883,1227.194,1228.896,2.494,0.045,25.753,16.687,0.1193548387,1.794
1507542330.81506,588.718,1218.542,585.639,1219.913,1221.31,1215.365,2.545,0,25.753,16.687,0,1.794
1507542330.82676,588.718,1217.222,585.639,1218.424,1218.212,1222.401,2.552,0.042,25.753,16.687,0.1,1.794
1507542330.83834,588.718,1210.757,585.639,1208.315,1206.948,1207.619,2.555,0,25.753,16.687,0.0193548387,1.806
1507542330.85006,588.718,1228.896,585.639,1229.016,1233.57,1232.555,2.535,0.003,25.753,16.687,0,1.794
1507542330.86166,588.718,1217.528,585.639,1218.613,1217.222,1216.54,2.539,0.029,25.753,16.687,0.0935483871,1.806
1507542330.87339,588.718,1219.511,1219.818,1220.694,1216.563,1218.708,2.535,0,25.753,16.687,0,1.781
1507542330.88667,588.718,1210.664,1208.71,1220.694,1216.563,1218.708,2.552,0.042,26.087,16.687,0.0967741935,1.794
1507542330.8988,1227.098,1226.596,1230.41,870.729,610.3,1663.174,2.539,0,26.087,16.687,0.0387096774,1.819
1507542330.91063,1217.034,1220.102,1218.118,1226.692,1219.109,1217.128,2.523,0,26.087,16.687,0,1.794
1507542330.92243,1222.805,1219.724,1214.684,1220.812,1217.929,1217.128,2.545,0.035,26.087,16.687,0.1096774194,1.806
1507542330.93439,1208.106,1203.461,1214.285,1205.791,1207.828,1063.015,2.542,0,26.087,16.687,0,1.806
1507542330.94619,1234.975,1236.893,1234.975,1228.2,1234.466,1275.718,2.558,0.045,26.087,16.687,0.1096774194,1.819
1507542330.95789,1218.047,1219.038,1215.247,1223.781,1234.466,1281.721,2.535,0,26.087,16.687,0.0096774194,1.794
1507542330.96967,1222.473,1221.097,1220.504,1223.781,1234.466,1273.342,2.548,0.006,26.087,16.687,0,1.781
1507542330.98147,1208.919,1210.85,1209.872,1090.279,586.512,1245.216,2.539,0.026,26.087,16.687,0.0967741935,1.794
1507542330.99338,1232.024,1210.85,1234.466,1260.611,586.512,1208.803,2.484,0,26.087,16.687,0,1.781
1507542331.00514,1219.109,1083.65,1234.466,1263.04,586.512,1233.764,2.555,0.052,26.087,16.687,0.1225806452,1.806
1507542331.01704,1221.097,1253.453,1234.466,1271.952,586.512,1215.858,2.526,0,26.087,16.687,0,1.794
1507542331.02882,1206.092,1268.592,585.96,1241.923,586.512,1223.091,2.51,0.013,26.087,16.687,0.0290322581,1.794
1507542331.04082,1206.092,1254.828,585.96,1219.322,586.512,1209.477,2.545,0.023,26.087,16.687,0.0838709677,1.806
1507542331.05275,1206.092,1265.912,585.96,1230.314,586.512,1235.072,2.535,0,26.087,16.687,0,1.819
1507542331.06452,594.15,1242.536,585.96,1221.784,586.512,1219.015,2.548,0.052,26.087,16.687,0.1290322581,1.794
1507542331.07615,594.15,1222.401,585.96,1222.306,586.512,1220.007,2.545,0,26.087,16.687,0,1.806
1507542331.08771,594.15,1211.433,585.96,1209.57,586.512,1209.593,2.542,0.032,26.087,16.687,0.0709677419,1.794
1507542331.09928,594.15,1231.132,585.96,1226.5,586.512,1234.757,2.513,0.003,26.087,16.687,0.0483870968,1.806
1507542331.11229,594.15,1220.504,585.96,1225.497,586.512,1219.724,2.519,0,26.087,16.687,0,1.806
1507542331.12452,594.15,1220.694,585.96,1222.188,1219.818,1221.002,2.565,0.052,26.087,16.687,0.1290322581,1.794
1507542331.13612,594.15,1213.396,585.96,1211.923,1210.454,1210.64,2.565,0,26.087,16.687,0,1.794
1507542331.14772,594.15,1230.434,585.96,1230.41,1234.878,1234.175,2.503,0.032,26.087,16.687,0.0677419355,1.845
1507542331.15933,594.15,1220.694,585.96,1220.812,1220.504,1220.102,2.539,0.006,26.087,16.687,0.0516129032,1.806
1507542331.17092,594.15,1221.998,1223.091,1224.376,1221.002,1222.093,2.581,0,26.087,16.687,0,1.819
1507542331.18257,594.15,1213.091,1211.736,1210.175,1210.361,1210.268,2.535,0.042,26.087,16.687,0.1129032258,1.794
1507542331.19421,594.15,1232.145,1237.015,1232.338,1236.917,1234.151,2.545,0,26.087,16.687,0,1.806
1507542331.20596,1216.14,1220.102,1212.694,1221.903,1220.007,1221.31,2.542,0.048,26.087,16.687,0.1096774194,1.806
1507542331.21761,1225.998,1222.805,1227.29,1222.687,1218.708,1221.689,2.526,0,26.087,16.687,0.0064516129,1.794
1507542331.2292,1212.227,1214.168,1212.32,1212.11,1212.227,1221.689,2.51,0.003,26.087,16.687,0.0096774194,1.819
1507542331.24117,1229.905,1231.325,1235.8,1231.542,1238.134,1110.133,2.535,0.029,26.087,16.687,0.0935483871,1.794
1507542331.25309,1225.378,1221.998,1219.298,1218.708,1219.511,1238.037,2.529,0,26.087,16.687,0,1.819
1507542331.26491,1222.615,1222.497,1222.306,1227.913,1219.511,1266.549,2.523,0.052,26.087,16.687,0.1225806452,1.781
1507542331.27675,1212.507,1214.168,1212.811,1133.943,600.456,1267.442,2.539,0,26.087,16.687,0,1.819
1507542331.28883,1235.678,1231.952,1237.015,1312.224,600.456,1240.282,2.519,0.013,26.087,16.687,0.0193548387,1.781
1507542331.30098,1221.215,1222.497,1218.92,1200.385,600.456,1237.404,2.513,0.023,26.087,16.687,0.0967741935,1.794
1507542331.31316,1223.781,1223.376,1223.471,1200.385,600.456,1220.623,2.532,0,26.087,16.687,0,1.781
1507542331.32494,1209.965,1223.376,1213.7,1150.764,1189.356,1223.876,2.577,0.048,26.087,16.687,0.1193548387,1.819
1507542331.33687,1238.646,1065.193,1213.7,1252.081,1254.177,1212.413,2.513,0,26.087,16.687,0,1.781
1507542331.34866,1220.718,1259.349,1213.7,1277.557,1260.51,1237.233,2.561,0.016,26.087,16.687,0.0258064516,1.819
1507542331.36055,1225.783,1271.078,585.617,1270.976,1220.102,1221.381,2.526,0.023,26.087,16.687,0.0806451613,1.794
1507542331.3724,1225.783,1256.909,585.617,1224.996,1221.5,1224.209,2.497,0,26.087,16.687,0,1.819
1507542331.38428,1225.783,1271.926,585.617,1213.887,1210.85,1213.185,2.532,0.055,26.087,16.687,0.1225806452,1.794
1507542331.39602,588.234,1260.081,585.617,1234.054,1241.31,1237.209,2.584,0,26.087,16.687,0,1.819
1507542331.40768,588.234,1226.5,585.617,1221.689,1218.424,1221.405,2.539,0.029,26.087,16.687,0.064516129,1.794
1507542331.41926,588.234,1224.686,585.617,1228.2,1225.879,1224.805,2.503,0.01,26.087,16.687,0.0548387097,1.781
1507542331.43083,588.234,1215.458,585.617,1213.606,1213.794,1213.583,2.555,0,26.087,16.687,0,1.819
1507542331.44249,588.234,1233.232,585.617,1229.304,1239.452,1236.796,2.516,0.045,26.087,16.687,0.1161290323,1.819
1507542331.45406,588.234,1224.495,585.617,1229.304,1222.497,1222.9,2.542,0,26.087,16.687,0,1.806
1507542331.46569,588.234,1224.805,585.617,1222.592,1223.4,1224.281,2.526,0.048,26.087,16.687,0.1096774194,1.832
1507542331.47733,588.234,1209.57,585.617,1212.413,1209.779,1214.192,2.539,0,26.087,16.687,0.0064516129,1.794
1507542331.48895,588.234,1240.38,585.617,1238.646,1243.051,1238.134,2.526,0.01,26.087,16.687,0.0161290323,1.806
1507542331.50052,588.234,1224.495,1224.471,1222.782,1223.59,1223.186,2.51,0.023,26.087,16.687,0.0838709677,1.819
1507542331.51232,588.234,1225.497,1225.998,1229.016,1223.685,1224.9,2.539,0,26.087,16.687,0,1.794
1507542331.52392,588.234,1216.046,1215.059,1208.71,1213.396,1224.9,2.516,0.048,26.087,16.687,0.1290322581,1.832
1507542331.53554,1238.329,1232.242,1238.646,1240.185,1239.891,1079.448,2.526,0,26.087,16.687,0,1.806
1507542331.54723,1223.495,1227.386,1218.542,1225.473,1224.495,1282.714,2.526,0.029,26.087,16.687,0.0741935484,1.806
1507542331.55889,1226.285,1225.807,1229.304,1227.601,1224.495,1286.649,2.555,0.003,26.087,16.687,0.0483870968,1.819
1507542331.57062,1214.567,1216.822,1215.552,1227.601,1224.495,1279.219,2.545,0,26.087,16.687,0,1.794
1507542331.58244,1239.574,1233.764,1240.478,1101.002,591.408,1222.401,2.532,0.042,26.087,16.687,0.1161290323,1.806
1507542331.5942,1223.305,1233.764,1221.5,1273.987,591.408,1239.134,2.545,0,26.087,16.687,0,1.806
1507542331.60597,1224.59,1093.463,1221.5,1267.212,591.408,1224.805,2.552,0.039,26.087,16.687,0.1032258065,1.819
1507542331.61805,1215.365,1240.992,1221.5,1265.937,591.408,1221.784,2.519,0,26.087,16.687,0.0322580645,1.806
1507542331.62991,1240.478,1255.554,583.704,1251.035,591.408,1219.913,2.523,0,26.087,16.687,0,1.819
1507542331.64173,1240.478,1264.64,583.704,1235.29,591.408,1235.897,2.555,0.042,26.087,16.687,0.1096774194,1.806
1507542331.65416,1240.478,1218.708,583.704,1225.282,591.408,1225.282,2.565,0,26.087,16.687,0,1.806
1507542331.66614,395.632,1281.069,583.704,1230.218,591.408,1226.811,2.523,0.045,26.087,16.687,0.1,1.806
1507542331.67831,395.632,1230.41,583.704,1215.552,591.408,1217.623,2.542,0,26.087,16.687,0.0419354839,1.806
1507542331.6905,395.632,1224.09,583.704,1236.601,591.408,1239.769,2.539,0,26.087,16.687,0,1.832
1507542331.70273,395.632,1224.09,583.704,1227.003,591.408,1225.592,2.506,0.045,26.087,16.687,0.1193548387,1.806
1507542331.7146,395.632,1247.612,583.704,1228.992,591.408,1227.194,2.526,0,26.087,16.687,0,1.832
1507542331.72631,599.517,1230.41,583.704,1217.646,1216.845,1216.257,2.526,0.039,26.087,16.687,0.0967741935,1.806
1507542331.73798,599.517,1236.504,583.704,1236.601,1242.021,1240.796,2.558,0,26.087,16.687,0.0322580645,1.806
1507542331.74962,599.517,1226.692,583.704,1225.998,1224.996,1225.783,2.519,0,26.087,16.687,0,1.806
1507542331.76127,599.517,1227.889,583.704,1229.4,1226.787,1227.098,2.542,0.035,26.087,16.687,0.1032258065,1.794
1507542331.77298,599.517,1218.637,1217.034,1217.528,1216.751,1216.728,2.523,0,26.087,16.687,0,1.832
1507542331.78467,599.517,1236.893,1242.536,1238.037,1242.119,1241.433,2.571,0.055,26.087,16.687,0.1225806452,1.819
1507542331.79627,599.517,1228.2,1223.804,1226.979,1226.309,1225.187,2.552,0,26.087,16.687,0,1.819
1507542331.80785,599.517,1219.629,1227.889,1228.704,1226.692,1226.979,2.529,0.019,26.087,16.687,0.0451612903,1.845
1507542331.81947,599.517,1227.697,1218.118,1218.92,1217.128,1214.496,2.526,0.01,26.087,16.687,0.0677419355,1.806
1507542331.83106,599.517,1233.135,1243.272,1237.526,1240.796,1246.154,2.519,0,26.087,16.687,0,1.819
1507542331.84275,599.517,1232.145,1223.9,1229.112,1228.92,1226.979,2.535,0.048,26.087,16.687,0.1193548387,1.794
1507542331.85432,599.517,1229.208,1229.208,1225.091,1227.481,1228.2,2.529,0,26.087,16.687,0,1.806
1507542331.86591,1216.751,1219.7,1218.708,1222.283,1214.192,1228.2,2.548,0.042,26.087,16.687,0.1,1.845
1507542331.87771,1246.573,1238.037,1242.659,1238.549,1245.315,1089.807,2.545,0,26.087,16.687,0.0290322581,1.819
1507542331.88947,1227.003,1228.992,1225.879,1225.187,1228.2,1277.998,2.529,0,26.087,16.687,0,1.794
1507542331.90117,1230.314,1229.208,1227.003,1232.652,1228.2,1285.807,2.516,0.039,26.087,16.687,0.1032258065,1.832
1507542331.91321,1217.811,1219.416,1221.002,1232.652,1228.2,1246.87,2.519,0,26.087,16.687,0,1.819
1507542331.925,1226.405,1237.209,1240.282,1369.882,1228.2,1270.026,2.594,0.048,26.421,16.687,0.1064516129,1.794
1507542331.93737,1236.504,1231.132,1226.5,1369.882,1228.2,1227.697,2.558,0,26.421,16.687,0.0225806452,1.832
1507542331.94946,1230.916,1229.905,1230.699,1107.241,1228.2,1238.232,2.526,0,26.421,16.687,0,1.806
1507542331.96144,1224.281,1221.595,1220.907,1253.978,1228.2,1254.177,2.506,0.035,26.421,16.687,0.1096774194,1.832
1507542331.97342,1239.574,1238.866,1242.953,1252.405,202.378,1219.109,2.545,0,26.421,16.687,0,1.794
1507542331.98526,1231.229,1136.524,1227.314,1269.258,202.378,1243.469,2.558,0.048,26.421,16.687,0.1096774194,1.832
1507542331.99738,1231.518,1136.524,1223.971,1283.368,202.378,1225.998,2.519,0,26.421,16.687,0.0193548387,1.806
1507542332.00932,1218.236,1155.986,1223.971,1195.594,202.378,1232.242,2.548,0,26.421,16.687,0,1.819
1507542332.02122,1242.241,1251.035,1223.971,1275.718,202.378,1218.802,2.561,0.039,26.421,16.687,0.1064516129,1.806
1507542332.03324,1230.819,1241.433,1223.971,1264.335,202.378,1245.438,2.532,0,26.421,16.687,0,1.832
1507542332.04504,1231.325,1282.139,398.216,1282.714,202.378,1225.903,2.481,0.052,26.421,16.687,0.1129032258,1.806
1507542332.05684,1231.325,1268.183,398.216,1229.809,202.378,1233.45,2.519,0,26.421,16.687,0.0064516129,1.845
1507542332.06869,1231.325,1275.2,398.216,1220.694,202.378,1220.007,2.513,0.01,26.421,16.687,0.0064516129,1.819
1507542332.08046,590.038,1267.417,398.216,1241.408,202.378,1244.281,2.545,0.026,26.421,16.687,0.0903225806,1.871
1507542332.0922,590.038,1231.325,398.216,1227.218,202.378,1229.328,2.519,0,26.421,16.687,0,1.819
1507542332.10389,590.038,1231.639,398.216,1236.48,202.378,1231.614,2.581,0.055,26.421,16.687,0.1258064516,1.794
1507542332.11544,590.038,1222.497,398.216,1221.12,1220.007,1219.913,2.516,0,26.421,16.687,0,1.845
1507542332.127,590.038,1240.894,398.216,1240.674,1246.252,1243.985,2.535,0.032,26.421,16.687,0.0677419355,1.858
1507542332.13854,590.038,1231.518,398.216,1231.831,1228.92,1228.896,2.545,0.006,26.421,16.687,0.0516129032,1.819
1507542332.15009,590.038,1231.735,398.216,1233.256,1231.831,1228.92,2.51,0,26.421,16.687,0,1.845
1507542332.16168,590.038,1223.495,398.216,1221.097,1220.504,1225.282,2.519,0.042,26.421,16.687,0.1129032258,1.832
1507542332.17333,590.038,1240.894,398.216,1241.825,1246.573,1245.216,2.558,0,26.421,16.687,0,1.819
1507542332.18495,590.038,1231.735,1227.985,1232.338,1230.41,1229.52,2.548,0.048,26.421,16.687,0.1161290323,1.794
1507542332.19656,590.038,1232.145,1228.104,1233.353,1231.325,1233.643,2.539,0,26.421,16.687,0,1.819
1507542332.20811,590.038,1224.185,1226.094,1221.903,1221.002,1221.12,2.526,0.016,26.421,16.687,0.0258064516,1.845
1507542332.21965,1248.652,1241.506,1242.536,1242.021,1246.154,1245.833,2.526,0.019,26.421,16.687,0.0741935484,1.819
1507542332.23126,1230.603,1231.325,1233.256,1233.159,1231.639,1245.833,2.539,0,26.421,16.687,0,1.819
1507542332.24307,1234.975,1234.466,1233.45,1231.422,1232.628,1113.256,2.523,0.052,26.421,16.687,0.1258064516,1.858
1507542332.25473,1217.151,1223.495,1222.782,1224.376,1232.628,1287.676,2.529,0,26.421,16.687,0,1.832
1507542332.26651,1249.793,1243.051,1247.513,1242.978,1232.628,1279.531,2.565,0.035,26.421,16.687,0.0774193548,1.819
1507542332.27819,1233.135,1233.256,1229.809,1242.978,1232.628,1288.203,2.535,0.003,26.421,16.687,0.0451612903,1.819
1507542332.28992,1234.054,1233.353,1229.905,1119.058,402.792,1234.466,2.516,0,26.421,16.687,0,1.806
1507542332.30161,1222.805,1233.353,1207.249,1283.709,402.792,1233.353,2.506,0.042,26.421,16.687,0.1129032258,1.819
1507542332.31359,1245.636,1085.539,1207.249,1242.021,402.792,1223.281,2.519,0,26.421,16.687,0,1.806
1507542332.32547,1232.845,1249.594,1207.249,1268.081,402.792,1247.216,2.535,0.042,26.421,16.687,0.1032258065,1.819
1507542332.33722,1231.325,1281.382,1207.249,1298.144,402.792,1228.992,2.516,0,26.421,16.687,0.0193548387,1.819
1507542332.34893,1231.325,1281.277,405.932,1241.506,402.792,1237.526,2.51,0,26.421,16.687,0,1.845
1507542332.36081,1231.325,1271.721,405.932,1222.687,402.792,1222.996,2.535,0.032,26.421,16.687,0.1032258065,1.832
1507542332.37281,1231.325,1266.575,405.932,1242.757,402.792,1247.29,2.523,0,26.421,16.687,0,1.858
1507542332.38476,401.016,1259.324,405.932,1236.31,402.792,1233.159,2.548,0.052,26.421,16.687,0.1161290323,1.832
1507542332.39646,401.016,1237.112,405.932,1237.623,402.792,1234.975,2.558,0,26.421,16.687,0.0032258065,1.832
1507542332.40817,401.016,1225.998,405.932,1223.781,402.792,1214.262,2.519,0.01,26.421,16.687,0.0161290323,1.832
1507542332.41972,401.016,1243.887,405.932,1243.272,402.792,1257.562,2.51,0.026,26.421,16.687,0.0838709677,1.845
1507542332.43128,401.016,1234.151,405.932,1236.504,1238.744,1231.518,2.523,0,26.421,16.687,0,1.845
1507542332.44297,401.016,1235.581,405.932,1235.994,1234.369,1235.387,2.5,0.048,26.421,16.687,0.1290322581,1.819
1507542332.45451,401.016,1226.692,405.932,1224.471,1223.59,1226.285,2.545,0,26.421,16.687,0,1.819
1507542332.46606,401.016,1245.142,405.932,1244.822,1249.47,1247.513,2.542,0.035,26.421,16.687,0.0870967742,1.871
1507542332.47762,401.016,1226.692,405.932,1235.169,1234.684,1234.563,2.542,0,26.421,16.687,0.0387096774,1.845
1507542332.48924,401.016,1244.601,1235.581,1238.256,1234.563,1233.45,2.539,0,26.421,16.687,0,1.832
1507542332.50089,401.016,1226.883,1225.497,1224.59,1223.4,1227.003,2.545,0.039,26.421,16.687,0.1032258065,1.845
1507542332.51261,401.016,1245.142,1250.612,1245.315,1250.936,1249.048,2.545,0,26.421,16.687,0,1.832
1507542332.52419,1234.151,1235.872,1232.555,1237.112,1228.704,1232.145,2.555,0.048,26.421,16.687,0.1225806452,1.845
1507542332.5358,1237.209,1236.31,1234.854,1236.917,1241.31,1239.159,2.519,0,26.421,16.687,0,1.819
1507542332.54735,1224.185,1226.787,1227.098,1224.09,1224.686,1239.159,2.558,0.019,26.421,16.687,0.035483871,1.832
1507542332.5593,1247.933,1245.956,1251.16,1243.789,1246.771,1084.36,2.513,0.019,26.421,16.687,0.0774193548,1.858
1507542332.57103,1236.917,1236.698,1228.392,1241.31,1239.256,1282.714,2.545,0,26.421,16.687,0,1.819
1507542332.58291,1237.623,1237.331,1241.506,1237.112,1236.31,1263.471,2.558,0.048,26.421,16.687,0.1258064516,1.858
1507542332.59457,1221.784,1228.488,1226.692,1226.979,1236.31,1286.886,2.532,0,26.421,16.687,0,1.832
1507542332.60631,1254.703,1245.537,1251.981,1226.979,1236.31,1276.934,2.558,0.035,26.421,16.687,0.0709677419,1.806
1507542332.61803,1235.581,1237.209,1232.555,1107.514,593.657,1263.471,2.526,0,26.421,16.687,0.0516129032,1.819
1507542332.62983,1237.331,1237.136,1233.353,1271.618,593.657,1235.387,2.535,0,26.421,16.687,0,1.819
1507542332.64158,1226.787,1237.136,1233.353,1276.701,593.657,1237.428,2.548,0.042,26.421,16.687,0.1161290323,1.819
1507542332.65339,1250.637,1090.109,1233.353,1269.667,593.657,1228.296,2.51,0,26.421,16.687,0,1.819
1507542332.66524,1235.678,1265.81,1233.353,1282.819,593.657,1249.793,2.519,0.042,26.421,16.687,0.1032258065,1.845
1507542332.67701,1239.061,1274.322,399.818,1274.632,593.657,1236.091,2.555,0,26.421,16.687,0.0225806452,1.819
1507542332.68875,1239.061,1277.79,399.818,1242.438,593.657,1237.209,2.542,0,26.421,16.687,0,1.858
1507542332.70053,1239.061,1282.609,399.818,1226.5,593.657,1227.194,2.565,0.035,26.421,16.687,0.1032258065,1.832
1507542332.71246,1239.061,1278.232,399.818,1248.552,593.657,1251.782,2.503,0,26.421,16.687,0,1.845
1507542332.72414,403.105,1253.028,399.818,1239.037,593.657,1236.188,2.503,0.052,26.421,16.687,0.1225806452,1.832
1507542332.73579,403.105,1245.956,399.818,1240.698,593.657,1238.963,2.513,0,26.421,16.687,0,1.819
1507542332.74734,403.105,1229.617,399.818,1222.9,593.657,1227.697,2.506,0.016,26.421,16.687,0.035483871,1.858
1507542332.75907,403.105,1247.389,399.818,1253.128,1252.729,1252.405,2.494,0.019,26.421,16.687,0.0741935484,1.819
1507542332.77065,403.105,1238.841,399.818,1239.159,1238.329,1236.504,2.565,0,26.421,16.687,0,1.832
1507542332.78233,403.105,1239.476,399.818,1240.282,1233.353,1239.159,2.542,0.048,26.421,16.687,0.1258064516,1.858
1507542332.79392,403.105,1230.41,399.818,1228.296,1232.024,1228.176,2.539,0,26.421,16.687,0,1.832
1507542332.80555,403.105,1238.037,399.818,1247.414,1253.453,1246.573,2.539,0.039,26.421,16.687,0.0903225806,1.845
1507542332.81724,403.105,1246.376,1237.939,1239.452,1218.118,1241.727,2.565,0,26.421,16.687,0.035483871,1.845
1507542332.82886,403.105,1241.604,1240.087,1242.462,1259.147,1239.769,2.532,0,26.421,16.687,0,1.832
1507542332.84054,403.105,1231.831,1229.809,1227.577,1227.793,1229.304,2.535,0.035,26.421,16.687,0.1032258065,1.845
1507542332.85219,403.105,1248.652,1253.853,1250.414,1254.803,1254.403,2.542,0,26.421,16.687,0,1.832
1507542332.86375,1238.134,1239.867,1236.212,1239.671,1237.818,1235.994,2.555,0.055,26.421,16.687,0.1258064516,1.819
1507542332.8753,1241.114,1239.671,1239.256,1240.796,1238.354,1240.796,2.548,0,26.421,16.687,0,1.858
1507542332.88689,1223.995,1231.422,1230.001,1230.025,1229.713,1228.8,2.542,0.023,26.421,16.687,0.0516129032,1.832
1507542332.89846,1258.921,1248.875,1255.028,1249.892,1254.177,1228.8,2.561,0.013,26.421,16.687,0.064516129,1.832
1507542332.91013,1238.841,1240.796,1236.917,1240.6,1238.646,1130.378,2.529,0,26.421,16.687,0,1.858
1507542332.92181,1240.992,1235.266,1240.282,1241.31,1238.646,1288.098,2.542,0.045,26.421,16.687,0.1193548387,1.845
1507542332.93366,1228.824,1236.188,1224.686,1227.889,1238.646,1266.779,2.558,0,26.421,16.687,0,1.871
1507542332.94554,1253.853,1250.737,1257.864,1252.205,1238.646,1271.412,2.552,0.039,26.421,16.687,0.0903225806,1.819
1507542332.95735,1253.853,1230.121,1191.993,1252.205,1238.646,1284.574,2.506,0.003,26.756,16.687,0.0516129032,1.832
1507542332.96973,617.13,1272.698,1290.661,1502.258,1238.646,1204.821,2.516,0,26.756,16.687,0,1.845
1507542332.98186,617.13,1233.256,1233.135,1235.775,1238.646,1248.552,2.532,0.052,26.756,16.687,0.1225806452,1.845
