t,spd0,spd1,spd2,spd3,spd4,spd5,Vcr,adc0,dc,T,Vpz,Vms
1509364136.106722, 1279.557, 1279.740, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 34.000, 17.062, 0.0, 2.077 
1509364136.118662, 1280.730, 1281.173, 3.140, 3.140, 3.140, 3.140, 2.642, 0.058, 34.000, 17.062, 0.154838709677, 2.077 
1509364136.130607, 1273.884, 1274.013, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 34.000, 17.062, 0.00967741935484, 2.065 
1509364136.142521, 1303.334, 1301.501, 3.140, 3.140, 3.140, 3.140, 2.681, 0.016, 34.000, 17.062, 0.0290322580645, 2.077 
1509364136.154427, 1280.078, 1279.427, 3.140, 3.140, 3.140, 3.140, 2.658, 0.029, 34.000, 17.062, 0.11935483871, 2.077 
1509364136.166509, 1280.730, 1282.165, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 34.000, 17.062, 0.0, 2.090 
1509364136.178392, 1276.054, 1273.987, 3.140, 3.140, 3.140, 3.140, 2.606, 0.065, 34.000, 17.062, 0.161290322581, 2.077 
1509364136.190334, 1298.037, 1300.855, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 34.000, 17.062, 0.00322580645161, 2.077 
1509364136.202282, 1278.232, 1280.078, 3.140, 3.140, 3.140, 3.140, 2.665, 0.019, 34.000, 17.062, 0.0387096774194, 2.090 
1509364136.214243, 1254.378, 1282.609, 3.140, 3.140, 3.140, 3.140, 2.616, 0.023, 34.000, 17.062, 0.109677419355, 2.090 
1509364136.226273, 1306.745, 1273.548, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 34.000, 17.062, 0.0, 2.103 
1509364136.238192, 1301.501, 1302.552, 3.140, 3.140, 3.140, 3.140, 2.619, 0.058, 34.000, 17.062, 0.161290322581, 2.090 
1509364136.250043, 1281.303, 1280.938, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.103 
1509364136.261959, 1260.914, 1281.852, 3.140, 3.140, 3.140, 3.140, 2.619, 0.029, 34.000, 17.062, 0.058064516129, 2.077 
1509364136.273873, 1259.248, 1273.884, 3.140, 3.140, 3.140, 3.140, 2.652, 0.016, 34.000, 17.062, 0.0935483870968, 2.103 
1509364136.285787, 1259.248, 1306.040, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 34.000, 17.062, 0.0, 2.090 
1509364136.297828, 1259.248, 1259.753, 3.140, 3.140, 3.140, 3.140, 2.661, 0.048, 34.000, 17.062, 0.158064516129, 2.090 
1509364136.310020, 1259.248, 1236.407, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 34.000, 17.062, 0.0, 2.090 
1509364136.321990, 259.362, 1264.436, 3.140, 3.140, 3.140, 3.140, 2.655, 0.029, 34.000, 17.062, 0.058064516129, 2.090 
1509364136.333941, 259.362, 1263.268, 3.140, 3.140, 3.140, 3.140, 2.616, 0.026, 34.000, 17.062, 0.1, 2.103 
1509364136.345993, 259.362, 1509.974, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 34.000, 17.062, 0.0, 2.090 
1509364136.358005, 259.362, 1276.261, 3.140, 3.140, 3.140, 3.140, 2.652, 0.055, 34.000, 17.062, 0.161290322581, 2.103 
1509364136.369932, 259.362, 1304.686, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 34.000, 17.062, 0.0, 2.090 
1509364136.381842, 259.362, 1284.023, 3.140, 3.140, 3.140, 3.140, 2.610, 0.029, 34.000, 17.062, 0.0677419354839, 2.103 
1509364136.393806, 259.362, 1285.466, 3.140, 3.140, 3.140, 3.140, 2.648, 0.019, 34.000, 17.062, 0.0967741935484, 2.116 
1509364136.406122, 259.362, 1275.304, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 34.000, 17.062, 0.0, 2.103 
1509364136.418317, 259.362, 1307.180, 3.140, 3.140, 3.140, 3.140, 2.639, 0.055, 34.000, 17.062, 0.158064516129, 2.116 
1509364136.430539, 259.362, 1282.714, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 34.000, 17.062, 0.00322580645161, 2.103 
1509364136.442525, 259.362, 1287.544, 3.140, 3.140, 3.140, 3.140, 2.652, 0.019, 34.000, 17.062, 0.0387096774194, 2.103 
1509364136.454451, 259.362, 1278.985, 3.140, 3.140, 3.140, 3.140, 2.645, 0.026, 34.000, 17.062, 0.106451612903, 2.116 
1509364136.466409, 1305.146, 1306.637, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 34.000, 17.062, 0.0, 2.103 
1509364136.478324, 1285.125, 1285.020, 3.140, 3.140, 3.140, 3.140, 2.619, 0.061, 34.000, 17.062, 0.164516129032, 2.116 
1509364136.490186, 1286.570, 1287.202, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 34.000, 17.062, 0.0, 2.103 
1509364136.502053, 1281.617, 1275.614, 3.140, 3.140, 3.140, 3.140, 2.645, 0.032, 34.000, 17.062, 0.0645161290323, 2.129 
1509364136.513969, 1304.469, 1311.895, 3.140, 3.140, 3.140, 3.140, 2.697, 0.019, 34.000, 17.062, 0.103225806452, 2.103 
1509364136.525855, 1288.863, 1287.544, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 34.000, 17.062, 0.0, 2.129 
1509364136.537846, 1288.230, 1288.546, 3.140, 3.140, 3.140, 3.140, 2.645, 0.058, 34.000, 17.062, 0.161290322581, 2.129 
1509364136.549715, 1283.264, 1280.756, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.116 
1509364136.561603, 1304.794, 1308.784, 3.140, 3.140, 3.140, 3.140, 2.665, 0.032, 34.000, 17.062, 0.0838709677419, 2.103 
1509364136.573474, 1288.995, 1288.098, 3.140, 3.140, 3.140, 3.140, 2.684, 0.010, 34.000, 17.062, 0.0838709677419, 2.116 
1509364136.585353, 1290.767, 1289.999, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 34.000, 17.062, 0.0, 2.116 
1509364136.597379, 1282.688, 1281.173, 3.140, 3.140, 3.140, 3.140, 2.665, 0.052, 34.000, 17.062, 0.158064516129, 2.103 
1509364136.609352, 1310.283, 1312.224, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 34.000, 17.062, 0.0, 2.116 
1509364136.621291, 1289.894, 1289.312, 3.140, 3.140, 3.140, 3.140, 2.626, 0.042, 34.000, 17.062, 0.1, 2.116 
1509364136.633224, 1292.305, 1292.995, 3.140, 3.140, 3.140, 3.140, 2.600, 0.003, 34.000, 17.062, 0.0741935483871, 2.129 
1509364136.645087, 1286.228, 1283.264, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.116 
1509364136.657181, 1309.492, 1312.443, 3.140, 3.140, 3.140, 3.140, 2.671, 0.052, 34.000, 17.062, 0.151612903226, 2.129 
1509364136.669217, 1252.380, 1290.979, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 34.000, 17.062, 0.0, 2.116 
1509364136.681090, 1262.837, 1294.911, 3.140, 3.140, 3.140, 3.140, 2.639, 0.042, 34.000, 17.062, 0.106451612903, 2.129 
1509364136.693056, 1262.837, 1268.592, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 34.000, 17.062, 0.0612903225806, 2.129 
1509364136.705015, 1262.837, 1262.204, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 34.000, 17.062, 0.0, 2.116 
1509364136.717075, 328.941, 1252.505, 3.140, 3.140, 3.140, 3.140, 2.619, 0.052, 34.000, 17.062, 0.148387096774, 2.129 
1509364136.729044, 328.941, 1261.875, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 34.000, 17.062, 0.0, 2.142 
1509364136.740983, 328.941, 1570.822, 3.140, 3.140, 3.140, 3.140, 2.668, 0.045, 34.000, 17.062, 0.11935483871, 2.129 
1509364136.752835, 328.941, 1296.112, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 34.000, 17.062, 0.0612903225806, 2.129 
1509364136.764730, 328.941, 1297.930, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 34.000, 17.062, 0.0, 2.129 
1509364136.776689, 328.941, 1288.757, 3.140, 3.140, 3.140, 3.140, 2.639, 0.045, 34.000, 17.062, 0.141935483871, 2.129 
1509364136.788593, 328.941, 1319.268, 3.140, 3.140, 3.140, 3.140, 2.658, 0.000, 34.000, 17.062, 0.0, 2.142 
1509364136.800449, 328.941, 1297.689, 3.140, 3.140, 3.140, 3.140, 2.655, 0.048, 34.000, 17.062, 0.135483870968, 2.142 
1509364136.812366, 328.941, 1300.398, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 34.000, 17.062, 0.041935483871, 2.142 
1509364136.824492, 328.941, 1291.323, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 34.000, 17.062, 0.0, 2.142 
1509364136.836565, 328.941, 1320.763, 3.140, 3.140, 3.140, 3.140, 2.645, 0.045, 34.000, 17.062, 0.145161290323, 2.129 
1509364136.848578, 328.941, 1301.528, 3.140, 3.140, 3.140, 3.140, 2.681, 0.000, 34.000, 17.062, 0.0, 2.142 
1509364136.860620, 1301.636, 1302.067, 3.140, 3.140, 3.140, 3.140, 2.645, 0.045, 34.000, 17.062, 0.129032258065, 2.129 
1509364136.872584, 1296.352, 1292.783, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 34.000, 17.062, 0.0483870967742, 2.142 
1509364136.884472, 1320.874, 1323.458, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.142 
1509364136.896431, 1302.876, 1302.174, 3.140, 3.140, 3.140, 3.140, 2.645, 0.045, 34.000, 17.062, 0.141935483871, 2.155 
1509364136.908371, 1303.550, 1303.794, 3.140, 3.140, 3.140, 3.140, 2.687, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364136.920216, 1298.251, 1292.331, 3.140, 3.140, 3.140, 3.140, 2.674, 0.048, 34.000, 17.062, 0.135483870968, 2.129 
1509364136.932163, 1319.849, 1327.648, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 34.000, 17.062, 0.0354838709677, 2.142 
1509364136.944206, 1304.794, 1305.038, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 34.000, 17.062, 0.0, 2.142 
1509364136.956202, 1308.213, 1307.071, 3.140, 3.140, 3.140, 3.140, 2.632, 0.035, 34.000, 17.062, 0.135483870968, 2.142 
1509364136.968116, 1299.941, 1297.582, 3.140, 3.140, 3.140, 3.140, 2.597, 0.000, 34.000, 17.062, 0.0, 2.142 
1509364136.980115, 1280.521, 1324.378, 3.140, 3.140, 3.140, 3.140, 2.619, 0.052, 34.000, 17.062, 0.138709677419, 2.142 
1509364136.992031, 1280.521, 1301.878, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 34.000, 17.062, 0.0225806451613, 2.142 
1509364137.004012, 1280.521, 1260.510, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.015881, 330.557, 1271.849, 3.140, 3.140, 3.140, 3.140, 2.635, 0.039, 34.000, 17.062, 0.132258064516, 2.142 
1509364137.027938, 330.557, 1530.284, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.039884, 330.557, 1309.465, 3.140, 3.140, 3.140, 3.140, 2.613, 0.058, 34.000, 17.062, 0.148387096774, 2.142 
1509364137.051753, 330.557, 1301.178, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 34.000, 17.062, 0.0193548387097, 2.168 
1509364137.063718, 330.557, 1331.215, 3.140, 3.140, 3.140, 3.140, 2.577, 0.013, 34.000, 17.062, 0.0129032258065, 2.142 
1509364137.075605, 330.557, 1310.502, 3.140, 3.140, 3.140, 3.140, 2.661, 0.035, 34.000, 17.062, 0.122580645161, 2.155 
1509364137.087583, 330.557, 1311.075, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.099488, 330.557, 1302.660, 3.140, 3.140, 3.140, 3.140, 2.642, 0.055, 34.000, 17.062, 0.154838709677, 2.155 
1509364137.111380, 330.557, 1332.484, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.00645161290323, 2.142 
1509364137.123287, 330.557, 1310.857, 3.140, 3.140, 3.140, 3.140, 2.697, 0.019, 34.000, 17.062, 0.0354838709677, 2.168 
1509364137.135198, 330.557, 1311.977, 3.140, 3.140, 3.140, 3.140, 2.632, 0.029, 34.000, 17.062, 0.116129032258, 2.155 
1509364137.147175, 330.557, 1305.959, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.159073, 1332.512, 1334.972, 3.140, 3.140, 3.140, 3.140, 2.606, 0.058, 34.000, 17.062, 0.161290322581, 2.155 
1509364137.170918, 1314.170, 1313.840, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.182782, 1313.484, 1313.374, 3.140, 3.140, 3.140, 3.140, 2.635, 0.026, 34.000, 17.062, 0.058064516129, 2.168 
1509364137.194639, 1310.283, 1307.995, 3.140, 3.140, 3.140, 3.140, 2.635, 0.019, 34.000, 17.062, 0.0967741935484, 2.142 
1509364137.206597, 1333.331, 1336.049, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.218441, 1315.214, 1315.571, 3.140, 3.140, 3.140, 3.140, 2.648, 0.055, 34.000, 17.062, 0.161290322581, 2.155 
1509364137.230323, 1316.011, 1317.058, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.242395, 1309.002, 1304.686, 3.140, 3.140, 3.140, 3.140, 2.629, 0.032, 34.000, 17.062, 0.0741935483871, 2.168 
1509364137.254353, 1309.002, 1328.966, 3.140, 3.140, 3.140, 3.140, 2.639, 0.013, 34.000, 17.062, 0.0838709677419, 2.155 
1509364137.266366, 441.100, 1256.482, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 34.000, 17.062, 0.0, 2.142 
1509364137.278385, 441.100, 1268.183, 3.140, 3.140, 3.140, 3.140, 2.632, 0.058, 34.000, 17.062, 0.158064516129, 2.168 
1509364137.290304, 441.100, 1595.237, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.302244, 441.100, 1316.948, 3.140, 3.140, 3.140, 3.140, 2.639, 0.032, 34.000, 17.062, 0.0870967741935, 2.155 
1509364137.314179, 441.100, 1318.355, 3.140, 3.140, 3.140, 3.140, 2.652, 0.016, 34.000, 17.062, 0.0838709677419, 2.168 
1509364137.326226, 441.100, 1309.465, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.338141, 441.100, 1339.891, 3.140, 3.140, 3.140, 3.140, 2.642, 0.052, 34.000, 17.062, 0.151612903226, 2.168 
1509364137.350000, 441.100, 1316.011, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.361945, 441.100, 1320.431, 3.140, 3.140, 3.140, 3.140, 2.629, 0.042, 34.000, 17.062, 0.1, 2.168 
1509364137.373912, 441.100, 1310.720, 3.140, 3.140, 3.140, 3.140, 2.626, 0.003, 34.000, 17.062, 0.0774193548387, 2.168 
1509364137.385763, 441.100, 1340.604, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.397756, 441.100, 1319.489, 3.140, 3.140, 3.140, 3.140, 2.645, 0.052, 34.000, 17.062, 0.148387096774, 2.155 
1509364137.409617, 1317.776, 1320.763, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.194 
1509364137.421520, 1316.700, 1310.966, 3.140, 3.140, 3.140, 3.140, 2.642, 0.042, 34.000, 17.062, 0.11935483871, 2.155 
1509364137.433406, 1337.270, 1341.319, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 34.000, 17.062, 0.0612903225806, 2.168 
1509364137.445365, 1322.040, 1320.791, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.457573, 1319.489, 1321.679, 3.140, 3.140, 3.140, 3.140, 2.616, 0.048, 34.000, 17.062, 0.148387096774, 2.155 
1509364137.469538, 1280.078, 1312.908, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.181 
1509364137.481500, 1280.078, 1304.821, 3.140, 3.140, 3.140, 3.140, 2.645, 0.039, 34.000, 17.062, 0.122580645161, 2.155 
1509364137.493568, 447.281, 1248.354, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 34.000, 17.062, 0.0645161290323, 2.168 
1509364137.505561, 447.281, 1545.622, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.517518, 447.281, 1343.582, 3.140, 3.140, 3.140, 3.140, 2.623, 0.052, 34.000, 17.062, 0.145161290323, 2.168 
1509364137.529419, 447.281, 1322.401, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.541327, 447.281, 1325.103, 3.140, 3.140, 3.140, 3.140, 2.655, 0.048, 34.000, 17.062, 0.125806451613, 2.168 
1509364137.553181, 447.281, 1314.417, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 34.000, 17.062, 0.0483870967742, 2.155 
1509364137.565103, 447.281, 1345.766, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.577078, 447.281, 1323.096, 3.140, 3.140, 3.140, 3.140, 2.635, 0.042, 34.000, 17.062, 0.138709677419, 2.181 
1509364137.588990, 447.281, 1326.388, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 34.000, 17.062, 0.0, 2.155 
1509364137.600852, 447.281, 1314.856, 3.140, 3.140, 3.140, 3.140, 2.635, 0.048, 34.000, 17.062, 0.138709677419, 2.181 
1509364137.612720, 447.281, 1346.745, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 34.000, 17.062, 0.0322580645161, 2.155 
1509364137.624635, 447.281, 1326.248, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.636531, 1328.629, 1325.689, 3.140, 3.140, 3.140, 3.140, 2.610, 0.039, 34.000, 17.062, 0.132258064516, 2.168 
1509364137.648417, 1320.403, 1317.638, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.660298, 1344.932, 1346.486, 3.140, 3.140, 3.140, 3.140, 2.613, 0.048, 34.000, 17.062, 0.148387096774, 2.155 
1509364137.672306, 1323.347, 1326.388, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 34.000, 17.062, 0.0161290322581, 2.181 
1509364137.684282, 1274.968, 1326.136, 3.140, 3.140, 3.140, 3.140, 2.635, 0.010, 34.000, 17.062, 0.00645161290323, 2.155 
1509364137.696370, 681.262, 1275.071, 3.140, 3.140, 3.140, 3.140, 2.626, 0.029, 34.000, 17.062, 0.125806451613, 2.168 
1509364137.708412, 1325.187, 1492.812, 3.140, 3.140, 3.140, 3.140, 2.597, 0.000, 34.000, 17.062, 0.0, 2.181 
1509364137.720315, 1328.264, 1328.741, 3.140, 3.140, 3.140, 3.140, 2.616, 0.058, 34.000, 17.062, 0.151612903226, 2.168 
1509364137.732203, 1319.849, 1317.638, 3.140, 3.140, 3.140, 3.140, 2.658, 0.000, 34.000, 17.062, 0.0129032258065, 2.168 
1509364137.744035, 1348.680, 1349.895, 3.140, 3.140, 3.140, 3.140, 2.661, 0.013, 34.000, 17.062, 0.0290322580645, 2.168 
1509364137.756005, 1328.236, 1326.836, 3.140, 3.140, 3.140, 3.140, 2.652, 0.029, 34.000, 17.062, 0.112903225806, 2.168 
1509364137.767859, 1327.676, 1326.724, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.779750, 1323.208, 1321.485, 3.140, 3.140, 3.140, 3.140, 2.681, 0.058, 34.000, 17.062, 0.161290322581, 2.181 
1509364137.791593, 1345.536, 1350.620, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.803489, 1329.808, 1329.190, 3.140, 3.140, 3.140, 3.140, 2.639, 0.023, 34.000, 17.062, 0.0516129032258, 2.181 
1509364137.815297, 1329.415, 1329.190, 3.140, 3.140, 3.140, 3.140, 2.619, 0.023, 34.000, 17.062, 0.103225806452, 2.168 
1509364137.827254, 1322.874, 1320.902, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.839146, 1347.467, 1349.750, 3.140, 3.140, 3.140, 3.140, 2.626, 0.052, 34.000, 17.062, 0.158064516129, 2.168 
1509364137.851014, 1329.780, 1330.399, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.181 
1509364137.862950, 1331.920, 1330.483, 3.140, 3.140, 3.140, 3.140, 2.603, 0.032, 34.000, 17.062, 0.0741935483871, 2.168 
1509364137.874906, 1317.996, 1320.763, 3.140, 3.140, 3.140, 3.140, 2.629, 0.016, 34.000, 17.062, 0.0870967741935, 2.181 
1509364137.886978, 1302.417, 1353.205, 3.140, 3.140, 3.140, 3.140, 2.658, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.898921, 1302.417, 1290.317, 3.140, 3.140, 3.140, 3.140, 2.629, 0.042, 34.000, 17.062, 0.158064516129, 2.168 
1509364137.910909, 449.290, 1261.040, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.922853, 449.290, 1601.042, 3.140, 3.140, 3.140, 3.140, 2.648, 0.039, 34.000, 17.062, 0.0838709677419, 2.155 
1509364137.934750, 449.290, 1332.145, 3.140, 3.140, 3.140, 3.140, 2.648, 0.006, 34.000, 17.062, 0.0838709677419, 2.181 
1509364137.946668, 449.290, 1330.146, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.958510, 449.290, 1322.846, 3.140, 3.140, 3.140, 3.140, 2.677, 0.048, 34.000, 17.062, 0.151612903226, 2.168 
1509364137.970331, 449.290, 1357.966, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364137.982153, 449.290, 1336.532, 3.140, 3.140, 3.140, 3.140, 2.629, 0.045, 34.000, 17.062, 0.116129032258, 2.194 
1509364137.993977, 449.290, 1338.465, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 34.000, 17.062, 0.0645161290323, 2.168 
1509364138.005901, 449.290, 1325.801, 3.140, 3.140, 3.140, 3.140, 2.687, 0.000, 34.000, 17.062, 0.0, 2.181 
1509364138.017798, 449.290, 1358.054, 3.140, 3.140, 3.140, 3.140, 2.642, 0.052, 34.000, 17.062, 0.145161290323, 2.181 
1509364138.029627, 449.290, 1338.095, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364138.041429, 449.290, 1333.699, 3.140, 3.140, 3.140, 3.140, 2.613, 0.052, 34.000, 17.062, 0.135483870968, 2.194 
1509364138.053249, 1334.774, 1331.666, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 34.000, 17.062, 0.0322580645161, 2.168 
1509364138.065090, 1356.093, 1357.849, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 34.000, 17.062, 0.0, 2.194 
1509364138.077061, 1338.095, 1338.437, 3.140, 3.140, 3.140, 3.140, 2.619, 0.035, 34.000, 17.062, 0.129032258065, 2.181 
1509364138.089139, 1265.199, 1334.774, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 34.000, 17.062, 0.0, 2.168 
1509364138.101086, 692.709, 1256.582, 3.140, 3.140, 3.140, 3.140, 2.616, 0.048, 34.000, 17.062, 0.145161290323, 2.181 
1509364138.113022, 1340.005, 1563.988, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 34.000, 17.062, 0.0258064516129, 2.194 
1509364138.124884, 1335.114, 1339.634, 3.140, 3.140, 3.140, 3.140, 2.610, 0.003, 34.000, 17.062, 0.00322580645161, 2.168 
1509364138.136793, 1339.035, 1331.920, 3.140, 3.140, 3.140, 3.140, 2.626, 0.042, 34.000, 17.062, 0.122580645161, 2.194 
1509364138.148601, 1356.122, 1358.200, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 34.000, 17.062, 0.0, 2.181 
1509364138.160400, 1344.443, 1345.162, 3.140, 3.140, 3.140, 3.140, 2.635, 0.058, 34.000, 17.062, 0.158064516129, 2.181 
1509364138.172213, 1340.490, 1341.204, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 34.000, 17.062, 0.00322580645161, 2.168 
1509364138.184011, 1335.369, 1332.851, 3.140, 3.140, 3.140, 3.140, 2.610, 0.019, 34.000, 17.062, 0.0451612903226, 2.194 
1509364138.195815, 1356.707, 1361.551, 3.140, 3.140, 3.140, 3.140, 2.677, 0.029, 34.000, 17.062, 0.106451612903, 2.168 
1509364138.207698, 1345.651, 1342.979, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 34.000, 17.062, 0.0, 2.194 
1509364138.219506, 1341.576, 1342.292, 3.140, 3.140, 3.140, 3.140, 2.642, 0.055, 34.000, 17.062, 0.161290322581, 2.181 
1509364138.231296, 1336.049, 1333.105, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 34.000, 17.062, 0.0, 2.181 
1509364138.243095, 1357.351, 1356.356, 3.140, 3.140, 3.140, 3.140, 2.661, 0.032, 34.000, 17.062, 0.0838709677419, 2.181 
1509364138.254945, 1345.536, 1349.779, 3.140, 3.140, 3.140, 3.140, 2.642, 0.006, 34.000, 17.062, 0.0774193548387, 2.194 
1509364138.266817, 1339.406, 1343.582, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 34.000, 17.062, 0.0, 2.181 
1509364138.278686, 1276.390, 1334.660, 3.140, 3.140, 3.140, 3.140, 2.623, 0.042, 34.000, 17.062, 0.141935483871, 2.194 
1509364138.290565, 693.671, 1280.834, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 34.000, 17.062, 0.0, 2.181 
1509364138.302475, 1343.238, 1535.138, 3.140, 3.140, 3.140, 3.140, 2.652, 0.048, 34.000, 17.062, 0.116129032258, 2.181 
1509364138.314313, 1341.204, 1339.406, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 34.000, 17.062, 0.0612903225806, 2.181 
1509364138.326202, 1361.669, 1365.274, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 34.000, 17.062, 0.0, 2.206 
1509364138.338027, 1346.745, 1344.558, 3.140, 3.140, 3.140, 3.140, 2.629, 0.045, 34.000, 17.062, 0.138709677419, 2.181 
1509364138.349832, 1343.467, 1339.776, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 34.000, 17.062, 0.0, 2.194 
1509364138.361645, 1337.981, 1340.347, 3.140, 3.140, 3.140, 3.140, 2.642, 0.058, 34.000, 17.062, 0.135483870968, 2.181 
1509364138.373501, 1356.356, 1363.883, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 34.000, 17.062, 0.0322580645161, 2.181 
