t,spd0,spd1,spd2,spd3,spd4,spd5,Vcr,adc0,dc,T,Vpz,Vms
1509363007.589572, 1223.804, 1226.190, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 32.000, 15.875, 0.0354838709677, 2.026 
1509363007.601368, 1226.596, 1222.710, 3.140, 3.140, 3.140, 3.140, 2.619, 0.010, 32.000, 15.875, 0.0193548387097, 2.026 
1509363007.613311, 1246.549, 1249.569, 3.140, 3.140, 3.140, 3.140, 2.658, 0.039, 32.000, 15.875, 0.151612903226, 2.026 
1509363007.625152, 1226.094, 1224.900, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 32.000, 15.875, 0.0, 2.013 
1509363007.637026, 1222.996, 1224.185, 3.140, 3.140, 3.140, 3.140, 2.674, 0.065, 32.000, 15.875, 0.193548387097, 2.000 
1509363007.648824, 1225.187, 1221.500, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 32.000, 15.875, 0.00967741935484, 2.039 
1509363007.660598, 1250.414, 1253.653, 3.140, 3.140, 3.140, 3.140, 2.613, 0.029, 32.000, 15.875, 0.0645161290323, 2.026 
1509363007.672410, 1223.114, 1223.091, 3.140, 3.140, 3.140, 3.140, 2.668, 0.026, 32.000, 15.875, 0.129032258065, 2.026 
1509363007.684221, 1223.876, 1223.091, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 32.000, 15.875, 0.0, 2.013 
1509363007.696795, 1220.718, 1040.581, 3.140, 3.140, 3.140, 3.140, 2.681, 0.068, 32.000, 15.875, 0.190322580645, 2.026 
1509363007.708679, 1255.329, 1263.066, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 32.000, 15.875, 0.00322580645161, 2.026 
1509363007.720724, 1223.186, 1280.078, 3.140, 3.140, 3.140, 3.140, 2.668, 0.026, 32.000, 15.875, 0.0548387096774, 2.026 
1509363007.732891, 1222.188, 1303.011, 3.140, 3.140, 3.140, 3.140, 2.623, 0.029, 32.000, 15.875, 0.151612903226, 2.026 
1509363007.745275, 1225.401, 1228.080, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363007.757627, 1251.782, 1285.571, 3.140, 3.140, 3.140, 3.140, 2.655, 0.065, 32.000, 15.875, 0.187096774194, 2.026 
1509363007.769563, 1222.093, 1206.092, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 32.000, 15.875, 0.0354838709677, 2.026 
1509363007.781755, 1224.376, 1211.620, 3.140, 3.140, 3.140, 3.140, 2.648, 0.003, 32.000, 15.875, 0.0, 2.013 
1509363007.793950, 1226.787, 1231.542, 3.140, 3.140, 3.140, 3.140, 2.668, 0.045, 32.000, 15.875, 0.167741935484, 2.026 
1509363007.806166, 1249.594, 1247.068, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363007.818256, 1223.995, 1223.590, 3.140, 3.140, 3.140, 3.140, 2.655, 0.065, 32.000, 15.875, 0.170967741935, 2.026 
1509363007.830354, 1222.188, 1212.530, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 32.000, 15.875, 0.0741935483871, 2.013 
1509363007.842818, 1223.590, 1241.727, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363007.855148, 1252.505, 1273.445, 3.140, 3.140, 3.140, 3.140, 2.597, 0.058, 32.000, 15.875, 0.18064516129, 2.013 
1509363007.867128, 1223.495, 1208.989, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363007.879295, 1221.002, 1228.800, 3.140, 3.140, 3.140, 3.140, 2.632, 0.052, 32.000, 15.875, 0.141935483871, 2.026 
1509363007.891410, 1226.094, 1223.091, 3.140, 3.140, 3.140, 3.140, 2.635, 0.003, 32.000, 15.875, 0.0967741935484, 2.026 
1509363007.903456, 1253.028, 1229.617, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363007.915562, 1222.996, 1222.401, 3.140, 3.140, 3.140, 3.140, 2.668, 0.058, 32.000, 15.875, 0.187096774194, 2.026 
1509363007.927755, 1223.995, 1219.700, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363007.939859, 1226.476, 1232.024, 3.140, 3.140, 3.140, 3.140, 2.619, 0.048, 32.000, 15.875, 0.116129032258, 2.039 
1509363007.951965, 1249.594, 1261.672, 3.140, 3.140, 3.140, 3.140, 2.648, 0.006, 32.000, 15.875, 0.112903225806, 2.013 
1509363007.964116, 1224.877, 1219.511, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363007.976372, 1224.686, 1245.660, 3.140, 3.140, 3.140, 3.140, 2.645, 0.061, 32.000, 15.875, 0.193548387097, 2.013 
1509363007.988538, 1225.903, 1185.770, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.000689, 1253.228, 1269.667, 3.140, 3.140, 3.140, 3.140, 2.635, 0.032, 32.000, 15.875, 0.0774193548387, 2.026 
1509363008.012847, 1220.410, 1244.305, 3.140, 3.140, 3.140, 3.140, 2.658, 0.023, 32.000, 15.875, 0.135483870968, 2.026 
1509363008.025032, 1225.998, 1185.390, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.037453, 1226.285, 1268.720, 3.140, 3.140, 3.140, 3.140, 2.632, 0.068, 32.000, 15.875, 0.187096774194, 2.039 
1509363008.049809, 1255.028, 1244.699, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 32.000, 15.875, 0.0290322580645, 2.039 
1509363008.061942, 1225.187, 1228.296, 3.140, 3.140, 3.140, 3.140, 2.632, 0.010, 32.000, 15.875, 0.0129032258065, 2.026 
1509363008.074074, 1226.285, 1224.090, 3.140, 3.140, 3.140, 3.140, 2.665, 0.042, 32.000, 15.875, 0.161290322581, 2.026 
1509363008.086254, 1226.190, 1210.361, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.098334, 1252.405, 1278.777, 3.140, 3.140, 3.140, 3.140, 2.610, 0.068, 32.000, 15.875, 0.177419354839, 2.039 
1509363008.110402, 1225.998, 1190.864, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 32.000, 15.875, 0.0451612903226, 2.026 
1509363008.122500, 1225.998, 1264.869, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.134602, 1226.285, 1227.697, 3.140, 3.140, 3.140, 3.140, 2.632, 0.048, 32.000, 15.875, 0.170967741935, 2.039 
1509363008.146966, 1251.234, 1235.266, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.159052, 1226.094, 1226.285, 3.140, 3.140, 3.140, 3.140, 2.594, 0.055, 32.000, 15.875, 0.164516129032, 2.026 
1509363008.171140, 1225.688, 1237.745, 3.140, 3.140, 3.140, 3.140, 2.597, 0.000, 32.000, 15.875, 0.0709677419355, 2.013 
1509363008.183295, 1227.817, 1215.552, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.195378, 1250.091, 1257.637, 3.140, 3.140, 3.140, 3.140, 2.661, 0.055, 32.000, 15.875, 0.18064516129, 2.039 
1509363008.207610, 1222.212, 1219.913, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.219775, 1227.577, 1220.315, 3.140, 3.140, 3.140, 3.140, 2.613, 0.052, 32.000, 15.875, 0.138709677419, 2.026 
1509363008.232044, 1227.410, 1226.094, 3.140, 3.140, 3.140, 3.140, 2.632, 0.003, 32.000, 15.875, 0.103225806452, 2.026 
1509363008.244177, 1250.414, 1245.636, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.256612, 1225.497, 1233.546, 3.140, 3.140, 3.140, 3.140, 2.658, 0.068, 32.000, 15.875, 0.190322580645, 2.026 
1509363008.268785, 1227.697, 1232.049, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363008.281100, 1225.187, 1237.209, 3.140, 3.140, 3.140, 3.140, 2.613, 0.039, 32.000, 15.875, 0.0741935483871, 2.026 
1509363008.293279, 1253.653, 1217.128, 3.140, 3.140, 3.140, 3.140, 2.655, 0.032, 32.000, 15.875, 0.138709677419, 2.026 
1509363008.305562, 1225.091, 1255.228, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363008.317780, 1224.281, 1211.060, 3.140, 3.140, 3.140, 3.140, 2.639, 0.068, 32.000, 15.875, 0.190322580645, 2.026 
1509363008.329918, 1230.723, 1219.511, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 32.000, 15.875, 0.0129032258065, 2.039 
1509363008.342181, 1251.135, 1291.191, 3.140, 3.140, 3.140, 3.140, 2.652, 0.019, 32.000, 15.875, 0.0322580645161, 2.026 
1509363008.354076, 1225.211, 1210.967, 3.140, 3.140, 3.140, 3.140, 2.642, 0.035, 32.000, 15.875, 0.154838709677, 2.026 
1509363008.366257, 1226.476, 1216.634, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.378356, 1227.793, 1236.310, 3.140, 3.140, 3.140, 3.140, 2.639, 0.068, 32.000, 15.875, 0.183870967742, 2.039 
1509363008.390429, 1249.917, 1216.728, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 32.000, 15.875, 0.0354838709677, 2.013 
1509363008.402598, 1226.381, 1263.903, 3.140, 3.140, 3.140, 3.140, 2.590, 0.006, 32.000, 15.875, 0.00645161290323, 2.026 
1509363008.414650, 1226.692, 1233.256, 3.140, 3.140, 3.140, 3.140, 2.613, 0.035, 32.000, 15.875, 0.164516129032, 2.013 
1509363008.426830, 1226.094, 1218.330, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363008.439049, 1253.553, 1247.389, 3.140, 3.140, 3.140, 3.140, 2.645, 0.065, 32.000, 15.875, 0.170967741935, 2.013 
1509363008.451162, 1225.401, 1231.229, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 32.000, 15.875, 0.058064516129, 2.026 
1509363008.463423, 1225.569, 1210.640, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.475576, 1229.617, 1248.255, 3.140, 3.140, 3.140, 3.140, 2.642, 0.058, 32.000, 15.875, 0.177419354839, 2.039 
1509363008.487830, 1251.558, 1253.028, 3.140, 3.140, 3.140, 3.140, 2.671, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363008.499968, 1227.003, 1198.167, 3.140, 3.140, 3.140, 3.140, 2.648, 0.052, 32.000, 15.875, 0.148387096774, 2.026 
1509363008.512094, 1227.290, 1258.392, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 32.000, 15.875, 0.0870967741935, 2.013 
1509363008.524139, 1229.016, 1227.601, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363008.536470, 1251.657, 1250.314, 3.140, 3.140, 3.140, 3.140, 2.681, 0.068, 32.000, 15.875, 0.183870967742, 2.039 
1509363008.548539, 1227.194, 1223.186, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.560663, 1228.800, 1232.531, 3.140, 3.140, 3.140, 3.140, 2.616, 0.045, 32.000, 15.875, 0.11935483871, 2.026 
1509363008.572809, 1229.929, 1216.257, 3.140, 3.140, 3.140, 3.140, 2.665, 0.006, 32.000, 15.875, 0.116129032258, 2.039 
1509363008.584988, 1253.753, 1255.028, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.597177, 1227.697, 1223.781, 3.140, 3.140, 3.140, 3.140, 2.652, 0.065, 32.000, 15.875, 0.196774193548, 2.026 
1509363008.609529, 1228.704, 1238.963, 3.140, 3.140, 3.140, 3.140, 2.674, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.621604, 1229.112, 1219.109, 3.140, 3.140, 3.140, 3.140, 2.619, 0.032, 32.000, 15.875, 0.0677419354839, 2.039 
1509363008.633746, 1258.593, 1266.447, 3.140, 3.140, 3.140, 3.140, 2.616, 0.026, 32.000, 15.875, 0.132258064516, 2.039 
1509363008.645821, 1228.704, 1224.805, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.658115, 1230.506, 1212.998, 3.140, 3.140, 3.140, 3.140, 2.639, 0.068, 32.000, 15.875, 0.196774193548, 2.026 
1509363008.670187, 1232.652, 1268.285, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 32.000, 15.875, 0.00967741935484, 2.039 
1509363008.682215, 1256.808, 1235.072, 3.140, 3.140, 3.140, 3.140, 2.626, 0.023, 32.000, 15.875, 0.0451612903226, 2.026 
1509363008.694252, 1226.190, 1232.435, 3.140, 3.140, 3.140, 3.140, 2.648, 0.035, 32.000, 15.875, 0.148387096774, 2.026 
1509363008.706478, 1226.190, 1247.513, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.718549, 1242.634, 1203.369, 3.140, 3.140, 3.140, 3.140, 2.632, 0.065, 32.000, 15.875, 0.190322580645, 2.039 
1509363008.730610, 1257.235, 1268.490, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0161290322581, 2.039 
1509363008.742623, 1230.627, 1217.835, 3.140, 3.140, 3.140, 3.140, 2.635, 0.016, 32.000, 15.875, 0.0258064516129, 2.026 
1509363008.754749, 1232.845, 1248.453, 3.140, 3.140, 3.140, 3.140, 2.668, 0.032, 32.000, 15.875, 0.154838709677, 2.052 
1509363008.766891, 1233.740, 1250.612, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363008.778974, 1255.980, 1220.907, 3.140, 3.140, 3.140, 3.140, 2.635, 0.065, 32.000, 15.875, 0.183870967742, 2.026 
1509363008.791241, 1231.928, 1256.708, 3.140, 3.140, 3.140, 3.140, 2.681, 0.000, 32.000, 15.875, 0.041935483871, 2.039 
1509363008.803353, 1234.151, 1224.686, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.815449, 1234.587, 1214.473, 3.140, 3.140, 3.140, 3.140, 2.619, 0.045, 32.000, 15.875, 0.167741935484, 2.039 
1509363008.827801, 1256.808, 1314.746, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363008.839685, 1230.819, 1188.682, 3.140, 3.140, 3.140, 3.140, 2.639, 0.065, 32.000, 15.875, 0.170967741935, 2.026 
1509363008.851823, 1236.601, 1264.538, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0612903225806, 2.039 
1509363008.863937, 1235.387, 1220.220, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363008.876002, 1259.122, 1276.157, 3.140, 3.140, 3.140, 3.140, 2.668, 0.058, 32.000, 15.875, 0.177419354839, 2.026 
1509363008.897387, 1225.473, 1244.404, 3.140, 3.140, 3.140, 3.140, 2.626, 0.048, 32.000, 15.875, 0.183870967742, 2.039 
1509363008.909486, 1239.989, 1238.939, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.921466, 1236.698, 1233.764, 3.140, 3.140, 3.140, 3.140, 2.665, 0.042, 32.000, 15.875, 0.109677419355, 2.039 
1509363008.933354, 1261.243, 1262.407, 3.140, 3.140, 3.140, 3.140, 2.639, 0.013, 32.000, 15.875, 0.106451612903, 2.026 
1509363008.945325, 1233.570, 1234.079, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.957302, 1237.112, 1237.501, 3.140, 3.140, 3.140, 3.140, 2.616, 0.058, 32.000, 15.875, 0.190322580645, 2.039 
1509363008.969217, 1237.818, 1234.587, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363008.981069, 1260.081, 1260.712, 3.140, 3.140, 3.140, 3.140, 2.635, 0.048, 32.000, 15.875, 0.135483870968, 2.026 
1509363008.992999, 1238.549, 1236.893, 3.140, 3.140, 3.140, 3.140, 2.652, 0.006, 32.000, 15.875, 0.0903225806452, 2.039 
1509363009.004876, 1235.072, 1239.061, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 32.000, 15.875, 0.0, 2.065 
1509363009.016943, 1238.451, 1235.703, 3.140, 3.140, 3.140, 3.140, 2.671, 0.065, 32.000, 15.875, 0.183870967742, 2.039 
1509363009.028903, 1260.282, 1260.611, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.040810, 1238.744, 1240.062, 3.140, 3.140, 3.140, 3.140, 2.635, 0.055, 32.000, 15.875, 0.148387096774, 2.039 
1509363009.052711, 1236.407, 1237.842, 3.140, 3.140, 3.140, 3.140, 2.603, 0.000, 32.000, 15.875, 0.0774193548387, 2.052 
1509363009.064695, 1237.428, 1235.266, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 32.000, 15.875, 0.0, 2.013 
1509363009.076681, 1264.309, 1264.335, 3.140, 3.140, 3.140, 3.140, 2.652, 0.055, 32.000, 15.875, 0.18064516129, 2.052 
1509363009.088648, 1235.605, 1237.428, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.100587, 1236.601, 1238.013, 3.140, 3.140, 3.140, 3.140, 2.632, 0.058, 32.000, 15.875, 0.158064516129, 2.065 
1509363009.112614, 1239.671, 1236.504, 3.140, 3.140, 3.140, 3.140, 2.671, 0.000, 32.000, 15.875, 0.0709677419355, 2.013 
1509363009.124461, 1262.609, 1260.838, 3.140, 3.140, 3.140, 3.140, 2.700, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.136525, 1239.769, 1241.506, 3.140, 3.140, 3.140, 3.140, 2.652, 0.052, 32.000, 15.875, 0.174193548387, 2.026 
1509363009.148409, 1237.112, 1238.549, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 32.000, 15.875, 0.0, 2.052 
1509363009.160342, 1238.037, 1235.678, 3.140, 3.140, 3.140, 3.140, 2.642, 0.058, 32.000, 15.875, 0.170967741935, 2.026 
1509363009.172223, 1263.066, 1265.403, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 32.000, 15.875, 0.0483870967742, 2.026 
1509363009.184119, 1239.671, 1238.134, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363009.196042, 1236.796, 1236.796, 3.140, 3.140, 3.140, 3.140, 2.681, 0.048, 32.000, 15.875, 0.167741935484, 2.039 
1509363009.208019, 1238.232, 1237.331, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363009.219897, 1262.533, 1259.753, 3.140, 3.140, 3.140, 3.140, 2.674, 0.065, 32.000, 15.875, 0.18064516129, 2.026 
1509363009.231939, 1237.404, 1236.917, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0354838709677, 2.039 
1509363009.243804, 1237.842, 1244.207, 3.140, 3.140, 3.140, 3.140, 2.629, 0.006, 32.000, 15.875, 0.00967741935484, 2.039 
1509363009.255739, 1239.159, 1235.581, 3.140, 3.140, 3.140, 3.140, 2.623, 0.045, 32.000, 15.875, 0.158064516129, 2.052 
1509363009.267658, 1261.445, 1262.204, 3.140, 3.140, 3.140, 3.140, 2.677, 0.000, 32.000, 15.875, 0.0, 2.013 
1509363009.279523, 1240.600, 1240.992, 3.140, 3.140, 3.140, 3.140, 2.648, 0.065, 32.000, 15.875, 0.193548387097, 2.052 
1509363009.291345, 1234.054, 1235.800, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 32.000, 15.875, 0.0129032258065, 2.039 
1509363009.303333, 1237.526, 1236.698, 3.140, 3.140, 3.140, 3.140, 2.658, 0.019, 32.000, 15.875, 0.041935483871, 2.052 
1509363009.315365, 1263.471, 1264.005, 3.140, 3.140, 3.140, 3.140, 2.645, 0.035, 32.000, 15.875, 0.151612903226, 2.026 
1509363009.327369, 1238.963, 1238.451, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.339282, 1234.563, 1236.383, 3.140, 3.140, 3.140, 3.140, 2.639, 0.068, 32.000, 15.875, 0.196774193548, 2.039 
1509363009.351178, 1208.617, 1233.450, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 32.000, 15.875, 0.00645161290323, 2.052 
1509363009.363117, 1294.538, 1267.979, 3.140, 3.140, 3.140, 3.140, 2.623, 0.026, 32.000, 15.875, 0.058064516129, 2.026 
1509363009.374952, 1239.867, 1236.698, 3.140, 3.140, 3.140, 3.140, 2.648, 0.032, 32.000, 15.875, 0.132258064516, 2.052 
1509363009.386927, 1234.466, 1236.091, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 32.000, 15.875, 0.0, 2.065 
1509363009.398768, 1237.136, 1233.958, 3.140, 3.140, 3.140, 3.140, 2.635, 0.068, 32.000, 15.875, 0.2, 2.052 
1509363009.410677, 1261.243, 1264.131, 3.140, 3.140, 3.140, 3.140, 2.658, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.422664, 1237.404, 1236.188, 3.140, 3.140, 3.140, 3.140, 2.665, 0.035, 32.000, 15.875, 0.0870967741935, 2.039 
1509363009.434596, 1232.555, 1234.563, 3.140, 3.140, 3.140, 3.140, 2.597, 0.019, 32.000, 15.875, 0.122580645161, 2.039 
1509363009.446626, 1236.188, 1233.450, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.458526, 1260.282, 1262.305, 3.140, 3.140, 3.140, 3.140, 2.655, 0.065, 32.000, 15.875, 0.196774193548, 2.039 
1509363009.470332, 1237.745, 1236.310, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.482187, 1228.584, 1232.435, 3.140, 3.140, 3.140, 3.140, 2.603, 0.045, 32.000, 15.875, 0.116129032258, 2.052 
1509363009.494033, 1236.723, 1232.121, 3.140, 3.140, 3.140, 3.140, 2.616, 0.006, 32.000, 15.875, 0.1, 2.052 
1509363009.506028, 1257.964, 1261.799, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 32.000, 15.875, 0.0, 2.052 
1509363009.517922, 1235.994, 1232.821, 3.140, 3.140, 3.140, 3.140, 2.616, 0.058, 32.000, 15.875, 0.187096774194, 2.026 
1509363009.529814, 1230.819, 1230.940, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 32.000, 15.875, 0.0, 2.065 
1509363009.541850, 1228.704, 1230.603, 3.140, 3.140, 3.140, 3.140, 2.623, 0.052, 32.000, 15.875, 0.135483870968, 2.039 
1509363009.553868, 1261.445, 1261.243, 3.140, 3.140, 3.140, 3.140, 2.645, 0.006, 32.000, 15.875, 0.0903225806452, 2.039 
1509363009.565760, 1233.764, 1231.952, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363009.577739, 1227.793, 1229.208, 3.140, 3.140, 3.140, 3.140, 2.603, 0.058, 32.000, 15.875, 0.18064516129, 2.039 
1509363009.589586, 1229.016, 1228.080, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363009.601654, 1258.795, 1258.618, 3.140, 3.140, 3.140, 3.140, 2.645, 0.055, 32.000, 15.875, 0.148387096774, 2.039 
1509363009.613591, 1229.617, 1227.481, 3.140, 3.140, 3.140, 3.140, 2.635, 0.003, 32.000, 15.875, 0.0838709677419, 2.039 
1509363009.625533, 1226.692, 1230.916, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.637548, 1228.704, 1223.900, 3.140, 3.140, 3.140, 3.140, 2.700, 0.055, 32.000, 15.875, 0.177419354839, 2.039 
1509363009.649523, 1256.382, 1259.349, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.661470, 1228.296, 1227.697, 3.140, 3.140, 3.140, 3.140, 2.632, 0.058, 32.000, 15.875, 0.158064516129, 2.039 
1509363009.673414, 1224.686, 1186.507, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 32.000, 15.875, 0.0774193548387, 2.039 
1509363009.685502, 1227.314, 1216.540, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 32.000, 15.875, 0.0, 2.052 
1509363009.697897, 1252.604, 1307.316, 3.140, 3.140, 3.140, 3.140, 2.610, 0.058, 32.000, 15.875, 0.183870967742, 2.026 
1509363009.709717, 1226.787, 1198.761, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.721866, 1220.315, 1231.229, 3.140, 3.140, 3.140, 3.140, 2.674, 0.052, 32.000, 15.875, 0.145161290323, 2.026 
1509363009.733936, 1226.476, 1229.593, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0935483870968, 2.039 
1509363009.746297, 1248.751, 1231.928, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 32.000, 15.875, 0.0, 2.052 
1509363009.758440, 1224.090, 1215.764, 3.140, 3.140, 3.140, 3.140, 2.632, 0.068, 32.000, 15.875, 0.190322580645, 2.039 
1509363009.770566, 1219.511, 1234.369, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.782682, 1222.117, 1222.401, 3.140, 3.140, 3.140, 3.140, 2.590, 0.042, 32.000, 15.875, 0.106451612903, 2.039 
1509363009.794784, 1244.798, 1263.674, 3.140, 3.140, 3.140, 3.140, 2.606, 0.013, 32.000, 15.875, 0.122580645161, 2.026 
1509363009.807058, 1220.812, 1215.952, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 32.000, 15.875, 0.0, 2.039 
1509363009.819302, 1215.740, 1205.121, 3.140, 3.140, 3.140, 3.140, 2.661, 0.058, 32.000, 15.875, 0.196774193548, 2.039 
1509363009.831633, 1219.227, 1214.872, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 32.000, 15.875, 0.00322580645161, 2.026 
1509363009.843830, 1243.887, 1243.567, 3.140, 3.140, 3.140, 3.140, 2.635, 0.023, 32.000, 15.875, 0.0451612903226, 2.039 
1509363009.856205, 1209.779, 1202.403, 3.140, 3.140, 3.140, 3.140, 2.632, 0.032, 32.000, 15.875, 0.151612903226, 2.039 
1509363009.868411, 1220.102, 1246.475, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 32.000, 15.875, 0.0, 2.026 
1509363009.880668, 1218.613, 1188.682, 3.140, 3.140, 3.140, 3.140, 2.674, 0.065, 32.000, 15.875, 0.183870967742, 2.039 
